REF_AREA,ACTIVITY,TIME_PERIOD,B1G,SAL,Produtividade_Trabalho,Prod_Projetada_Contrafactual,Choque_Estrutural_Percentual
GRC,C13,2015,272.290886792453,7.40547975596229,36.76883818002832,36.71896956536057,0.13581158528694903
GRC,C13,2016,242.754346368715,7.18294573643411,33.79593209752237,34.77146415472225,-2.805553579392195
GRC,C13,2017,243.114987125416,6.66396165479059,36.48205072588397,32.82395874408394,11.144578904454526
GRC,C13,2018,207.319036528618,7.88663416144261,26.28739108277536,30.876453333445625,-14.862659908219944
GRC,C13,2019,207.635564912281,6.74457177322077,30.78558163421067,28.928947922807765,6.417909549828882
GRC,C13,2020,217.531281337047,6.29445091602243,34.55921481305453,26.98144251216945,28.0851266475737
GRC,C13T15,2015,589.988,41.114,14.350051077491852,14.09829703552873,1.7857053325567085
GRC,C13T15,2016,552.369,45.013,12.271321618199188,13.318774347904082,-7.864482889671653
GRC,C13T15,2017,543.001,38.859,13.973622584214723,12.53925166027966,11.439047263711055
GRC,C13T15,2018,521.391,47.286,11.026329146047456,11.759728972655239,-6.236536814012883
GRC,C13T15,2019,506.645,45.747,11.074933875445383,10.980206285030818,0.8627123020785721
GRC,C13T15,2020,416.13,33.773,12.32138098481035,10.200683597406396,20.789757540790287
GRC,C13T15,2021,470.401,42.41,11.091747229427025,9.421160909781747,17.732276686950033
GRC,C13T15,2022,511.594,41.209,12.414618165934623,8.641638222157326,43.66047092903409
GRC,C13T15,2023,521.413,42.39,12.300377447511206,7.862115534532904,56.451242588385384
GRC,C13_14,2015,524.66162264151,20.1043483083749,26.09692264548316,26.191620344587136,-0.3615572379948029
GRC,C13_14,2016,497.980711592179,20.0969042914323,24.778976123426027,25.143276179774148,-1.4488965309985002
GRC,C13_14,2017,485.386243507214,18.7831342594966,25.841600065324915,24.09493201496116,7.249109685303146
GRC,C13_14,2018,465.588333643555,22.1445708536491,21.02494271487916,23.046587850148626,-8.771993270389611
GRC,C13_14,2019,454.26205497076,19.9831817760045,22.732218525691987,21.998243685335638,3.3365156366807147
GRC,C13_14,2020,384.962107706592,17.9645875251509,21.428942199069965,20.94989952052265,2.2866108645439587
GRC,C14,2015,252.370735849057,12.6988685524126,19.87348201986942,20.101812501847007,-1.1358701209485789
GRC,C14,2016,255.226365223464,12.9139585549982,19.763604175784007,19.688029757067625,0.38385973431014353
GRC,C14,2017,242.271256381798,12.119172604706,19.99074229603113,19.27424701228813,3.7173710769930812
GRC,C14,2018,258.269297114937,14.2579366922065,18.11407237178357,18.860464267508746,-3.9574417953803898
GRC,C14,2019,246.626490058479,13.2386100027837,18.629334197972486,18.44668152272925,0.9901654940926763
GRC,C14,2020,167.430826369545,11.6701366091285,14.34694656775302,18.032898777949868,-20.440153608048462
GRC,C15,2015,65.3263773584906,2.49565169162507,26.176079609872417,24.812673162608462,5.49479871970644
GRC,C15,2016,54.3882884078213,2.50309570856767,21.72840943383006,23.66870433606391,-8.197723350988129
GRC,C15,2017,57.6147564927858,2.51686574050341,22.891469960277664,22.52473550951936,1.628140985732407
GRC,C15,2018,55.8026663564449,2.6554291463509,21.01455669910422,21.380766682975263,-1.7128009921302034
GRC,C15,2019,52.3829450292397,2.51681822399554,20.8131618445133,20.236797856430712,2.8480987563921145
GRC,C15,2020,31.1678922934076,2.23541247484909,13.942792502091455,19.09282902988616,-26.973669118040668
GRC,C16,2015,86.228,6.596,13.072771376591874,12.271898609265804,6.526070601018308
GRC,C16,2016,92.312,8.675,10.64115273775216,11.948934216013981,-10.9447541899522
GRC,C16,2017,97.048,8.12,11.951724137931036,11.625969822762158,2.801953902642107
GRC,C16,2018,103.593,9.11,11.371350164654228,11.303005429510335,0.6046598452961405
GRC,C16,2019,110.629,9.973,11.09285069688158,10.980041036258399,1.0274065483968586
GRC,C16,2020,132.996,9.57,13.89717868338558,10.657076643006576,30.403291154945713
GRC,C16,2021,131.988,9.615,13.727301092043682,10.334112249754753,32.83483631958279
GRC,C16,2022,159.376,10.385,15.346750120365911,10.01114785650293,53.29660834443815
GRC,C16,2023,192.769,11.14,17.304219030520645,9.688183463250994,78.61159520934582
GRC,C16T18,2015,747.752,33.529,22.3016493185004,21.380866984775366,4.306571545394733
GRC,C16T18,2016,743.034,38.245,19.428265132697085,20.675345287336086,-6.031725890463624
GRC,C16T18,2017,748.25,37.072,20.183696590418645,19.969823589896805,1.0709809205828202
GRC,C16T18,2018,783.354,41.459,18.89466702042982,19.264301892457524,-1.9187556034533704
GRC,C16T18,2019,791.661,41.577,19.04083988743777,18.558780195018244,2.597475089170609
GRC,C16T18,2020,823.32,38.029,21.649793578584763,17.853258497578963,21.265222152699124
GRC,C16T18,2021,935.049,42.521,21.99028715223066,17.14773680013991,28.240171916163526
GRC,C16T18,2022,1014.128,43.039,23.563000999093845,16.44221510270063,43.30794757224425
GRC,C16T18,2023,1074.096,46.12,23.289158716392024,15.736693405261349,47.992707976413975
GRC,C17,2015,360.175,14.385,25.038234271810914,25.027081500456916,0.044562812303117205
GRC,C17,2016,350.89,14.582,24.063228638046905,24.158841664423335,-0.3957682562125142
GRC,C17,2017,350.61,14.636,23.9553156600164,23.290601828389754,2.8540002380548213
GRC,C17,2018,373.28,17.496,21.335162322816643,22.422361992356173,-4.848729451028211
GRC,C17,2019,371.729,16.85,22.06106824925816,21.55412215632282,2.3519681722998342
GRC,C17,2020,402.56,15.686,25.66364911385949,20.685882320289238,24.06359427409064
GRC,C17,2021,480.251,17.507,27.43194150911064,19.817642484255657,38.42182051121492
GRC,C17,2022,509.078,19.216,26.49240216486261,18.949402648222076,39.806001575190855
GRC,C17,2023,550.771,20.677,26.636891231803453,18.081162812188495,47.318463466561724
GRC,C18,2015,301.349,12.548,24.01569971310169,22.417910745852396,7.12728757538168
GRC,C18,2016,299.832,14.988,20.00480384307446,21.870520634588047,-8.530737894565588
GRC,C18,2017,300.591,14.316,20.996856663872588,21.323130523323698,-1.53014051616025
GRC,C18,2018,306.481,14.853,20.63428263650441,20.77574041205935,-0.6808795871979134
GRC,C18,2019,309.303,14.754,20.964009760065068,20.228350300795228,3.6367743702803157
GRC,C18,2020,287.764,12.773,22.529084788225163,19.68096018953088,14.471471774071865
GRC,C18,2021,322.81,15.399,20.963049548671997,19.13357007826653,9.561621082327655
GRC,C18,2022,345.673,13.437,25.72545955198333,18.58617996700218,38.411763996992356
GRC,C18,2023,330.557,14.303,23.111025658952663,18.038789855737832,28.118492669293115
GRC,C19,2015,1146.426,7.285,157.36801647220315,161.03971694735083,-2.279996850930921
GRC,C19,2016,997.463,7.543,132.23690839188652,142.37013600643695,-7.117523308464269
GRC,C19,2017,1062.08,7.784,136.44398766700925,123.70055506552308,10.301839466068753
GRC,C19,2018,971.994,7.799,124.6305936658546,105.03097412461648,18.660799544697838
GRC,C19,2019,521.154,7.684,67.82326913066112,86.3613931837026,-21.465753816185362
GRC,C19,2020,116.107,7.555,15.36823295830576,67.69181224278873,-77.29676241613261
GRC,C19,2021,640.289,7.206,88.85498195947821,49.02223130188213,81.25446271978805
GRC,C19,2022,2281.839,7.694,296.5738237587731,30.352650360968255,877.0936647435237
GRC,C19,2023,1933.831,9.034,214.06143458047373,11.68306942005438,1732.2362632976408
GRC,C19T23,2015,4133.98,92.353,44.76281225298583,43.772556201250154,2.2622760415974774
GRC,C19T23,2016,3947.544,97.085,40.66069938713498,42.202985702281694,-3.654448351182238
GRC,C19T23,2017,4068.603,100.5,40.48361194029851,40.633415203313234,-0.36867012596694115
GRC,C19T23,2018,4043.118,101.004,40.029285968872514,39.063844704344774,2.4714445591177636
GRC,C19T23,2019,3734.422,100.305,37.23066646727481,37.494274205376314,-0.7030613171962852
GRC,C19T23,2020,3568.61,101.152,35.27967810819361,35.924703706407854,-1.7954931611563807
GRC,C19T23,2021,4287.906,109.31,39.22702406001281,34.355133207439394,14.180969181974934
GRC,C19T23,2022,6175.856,111.951,55.16570642513243,32.78556270847139,68.26219185458203
GRC,C19T23,2023,6070.489,116.147,52.26556863285319,31.21599220950293,67.43202741107245
GRC,C20,2015,852.664,19.863,42.92725167396667,42.536641803790644,0.9182903341965698
GRC,C20,2016,828.585,19.507,42.47629056236223,41.63723909328405,2.015146746878127
GRC,C20,2017,896.794,22.289,40.23482435281977,40.73783638277769,-1.2347539158230059
GRC,C20,2018,876.217,23.833,36.764863844249575,39.83843367227132,-7.715087027030975
GRC,C20,2019,895.162,21.682,41.28595148049073,38.93903096176473,6.027167242632481
GRC,C20,2020,1001.945,22.761,44.02025394314837,38.039628251258364,15.722092898455609
GRC,C20,2021,1083.871,24.388,44.44279973757586,37.140225540752,19.662169764723526
GRC,C20,2022,1118.777,24.565,45.54353755342967,36.240822830245406,25.669159794629515
GRC,C20,2023,1149.934,24.597,46.75098589258853,35.34142011973904,32.2838350416965
GRC,C20_21,2015,1614.068,39.124,41.25518863101932,40.235794625938865,2.5335500753930207
GRC,C20_21,2016,1561.285,38.483,40.5707715094977,40.05070747069698,1.2985139880019148
GRC,C20_21,2017,1624.28,42.603,38.12595357134474,39.86562031545509,-4.363827103013662
GRC,C20_21,2018,1661.441,44.279,37.52209851170984,39.6805331602132,-5.4395303606141425
GRC,C20_21,2019,1736.861,41.498,41.8540893537038,39.49544600497126,5.97193749485867
GRC,C20_21,2020,1964.695,46.079,42.637535536795504,39.31035884972937,8.463867500637278
GRC,C20_21,2021,2103.604,47.382,44.3966907264362,39.12527169448748,13.473181919632339
GRC,C20_21,2022,2242.921,50.352,44.54482443597077,38.94018453924559,14.39294642036577
GRC,C20_21,2023,2302.588,52.677,43.71144901949618,38.755097384003705,12.788902544567527
GRC,C21,2015,761.404,19.261,39.53086547946628,37.83055645507238,4.494538763692746
GRC,C21,2016,732.7,18.976,38.61193086003373,38.39881296526096,0.5550116743597622
GRC,C21,2017,727.486,20.314,35.81205080240228,38.967069475449534,-8.096628038798281
GRC,C21,2018,785.224,20.446,38.4047735498386,39.53532598563788,-2.8596006422458187
GRC,C21,2019,841.699,19.816,42.475726685506665,40.10358249582646,5.915043101017403
GRC,C21,2020,962.75,23.318,41.28784629899648,40.671839006015034,1.5145793945789965
GRC,C21,2021,1019.733,22.994,44.34778637905541,41.24009551620361,7.535605395556755
GRC,C21,2022,1124.144,25.787,43.59343855431031,41.808352026392186,4.269688809526051
GRC,C21,2023,1152.654,28.08,41.04893162393163,42.37660853658076,-3.1330419268994603
GRC,C22,2015,611.402,22.735,26.89254453485815,26.01794767845316,3.3615136259547818
GRC,C22,2016,598.43,24.484,24.44167619669988,26.048416134296666,-6.168282667602465
GRC,C22,2017,594.303,22.994,25.84600330521005,26.07888459014017,-0.8929879041612354
GRC,C22,2018,592.308,21.232,27.89694800301432,26.109353045983674,6.846569326640695
GRC,C22,2019,604.5,23.877,25.317250910918457,26.139821501827186,-3.146810282737511
GRC,C22,2020,660.36,23.534,28.05982833347497,26.17028995767069,7.220165993042227
GRC,C22,2021,710.036,24.99,28.41280512204882,26.200758413514194,8.442681977456301
GRC,C22,2022,747.498,24.818,30.11918768635668,26.231226869357698,14.821879420137773
GRC,C22,2023,843.946,24.697,34.17200469692676,26.261695325201202,30.121091855538683
GRC,C22_23,2015,1373.486,45.944,29.89478495559812,28.55740547513348,4.683126699409623
GRC,C22_23,2016,1388.796,51.059,27.199827650365265,28.51562234197371,-4.614294143149933
GRC,C22_23,2017,1382.243,50.113,27.58252349689701,28.473839208813942,-3.1302969205537545
GRC,C22_23,2018,1409.683,48.926,28.812553652454728,28.432056075654188,1.3382696481326617
GRC,C22_23,2019,1476.407,51.123,28.879506288754573,28.39027294249442,1.7232428418392232
GRC,C22_23,2020,1487.808,47.518,31.31040868723431,28.348489809334666,10.448242209094104
GRC,C22_23,2021,1544.013,54.722,28.215580570885564,28.306706676174898,-0.32192408086113566
GRC,C22_23,2022,1651.096,53.905,30.629737501159447,28.26492354301513,8.366603060310474
GRC,C22_23,2023,1834.07,54.436,33.692225732970826,28.223140409855375,19.37801833422361
GRC,C23,2015,762.084,23.209,32.835710284803305,31.008307098712407,5.893269762433362
GRC,C23,2016,790.367,26.575,29.740997177798683,30.819016076091373,-3.497901735834419
GRC,C23,2017,787.94,27.119,29.05490615435673,30.629725053470395,-5.14147252828584
GRC,C23,2018,817.375,27.694,29.51451577959125,30.44043403084936,-3.04173800649411
GRC,C23,2019,871.908,27.245,32.00249587080198,30.251143008228382,5.789377485991931
GRC,C23,2020,827.448,23.984,34.5,30.061851985607348,14.76338855143553
GRC,C23,2021,833.977,29.732,28.04981165074667,29.87256096298637,-6.101751083538431
GRC,C23,2022,903.599,29.088,31.06432205720572,29.683269940365335,4.652627960514333
GRC,C23,2023,990.124,29.739,33.29378930024547,29.4939789177443,12.883342709027001
GRC,C24,2015,873.03,16.361,53.36043029154697,52.52228793146878,1.5957841767513914
GRC,C24,2016,819.264,16.436,49.84570455098565,53.92805155767155,-7.569987953894774
GRC,C24,2017,1000.264,17.895,55.89628387817827,55.33381518387387,1.0165008366679995
GRC,C24,2018,1327.275,20.575,64.50911300121507,56.73957881007618,13.693323697635783
GRC,C24,2019,1212.471,22.852,53.05754419744442,58.14534243627895,-8.750138920258676
GRC,C24,2020,1175.58,22.084,53.23220431081326,59.55110606248127,-10.610888981706212
GRC,C24,2021,1193.653,22.77,52.422178304787,60.95686968868358,-14.001196956937923
GRC,C24,2022,1445.258,25.155,57.45410455177897,62.3626333148859,-7.870945311629852
GRC,C24,2023,1392.548,23.992,58.04218072690897,63.76839694108867,-8.97970858428473
GRC,C241_2431,2015,194.294030735049,3.60089452105852,53.95715692275659,69.65267384470371,-22.533976164276982
GRC,C241_2431,2016,477.78567764298,5.29824945295405,90.17802613589468,66.64948967593045,35.30190039618748
GRC,C241_2431,2017,202.924511498462,3.70225464190981,54.8110627511519,63.646305507157194,-13.88178415950907
GRC,C241_2431,2018,277.275783823697,3.93242841573368,70.51006515829104,60.643121338383935,16.270507853397454
GRC,C241_2431,2019,202.615744914581,4.15407166123779,48.77521656769097,57.639937169609766,-15.379476517876324
GRC,C241_2431,2020,151.818343632581,4.33474600870827,35.02358461778064,54.63675300083651,-35.897390137286486
GRC,C241_2431,2021,158.846770499433,4.5964259324935,34.55875778972049,51.63356883206325,-33.06920561287969
GRC,C241_2431,2022,153.818223858725,3.8652524873287,39.79512964883433,48.63038466328999,-18.16817834288117
GRC,C242_2432,2015,678.735969264951,4.69910547894148,144.43939858482236,130.8618815080972,10.375456107044446
GRC,C242_2432,2016,341.47832235702,3.10175054704595,110.09212932427388,138.2095840636157,-20.34407015247205
GRC,C242_2432,2017,797.339488501538,5.29774535809019,150.50543856056055,145.557286619136,3.3994532711865144
GRC,C242_2432,2018,1049.9992161763,6.06757158426632,173.05098120292948,152.90498917465447,13.175496847433422
GRC,C242_2432,2019,1009.85525508542,6.74592833876221,149.6984854230923,160.25269173017477,-6.585977554032663
GRC,C242_2432,2020,1023.76165636742,6.76525399129173,151.3264184441872,167.60039428569507,-9.709986608842291
GRC,C242_2432,2021,1034.80622950057,7.2035740675065,143.65177893683625,174.94809684121356,-17.88891589531407
GRC,C242_2432,2022,1291.43977614127,8.4347475126713,153.10947650788287,182.29579939673386,-16.010419870033445
GRC,C24_25,2015,1877.252,64.655,29.034908359755622,27.683566691402575,4.881385709496455
GRC,C24_25,2016,1768.732,67.506,26.201108049654845,28.404635114497523,-7.757632006045423
GRC,C24_25,2017,1933.938,68.559,28.20837526801733,29.12570353759247,-3.1495488800507343
GRC,C24_25,2018,2308.741,70.203,32.88664302095352,29.846771960687647,10.184924065724111
GRC,C24_25,2019,2204.577,75.248,29.29748298958112,30.567840383782595,-4.155862430096469
GRC,C24_25,2020,2191.604,69.71,31.438875340697173,31.288908806877544,0.47929614530586306
GRC,C24_25,2021,2347.399,75.82,30.96015563175943,32.00997722997249,-3.279669931255258
GRC,C24_25,2022,2677.841,78.365,34.1713902890321,32.73104565306744,4.400545742508766
GRC,C24_25,2023,2713.573,83.272,32.58685992890767,33.45211407616239,-2.586545487931624
GRC,C25,2015,1004.221,48.294,20.79390814593945,19.811737861981157,4.957517057819971
GRC,C25,2016,949.468,51.07,18.591501860191894,19.558408750282013,-4.943688939296642
GRC,C25,2017,933.674,50.664,18.42874624980262,19.305079638582924,-4.539392767014916
GRC,C25,2018,981.466,49.628,19.77645683888128,19.05175052688378,3.80388306562629
GRC,C25,2019,992.107,52.396,18.93478509809909,18.798421415184634,0.7253996487402325
GRC,C25,2020,1016.024,47.626,21.333389325158528,18.54509230348549,15.035228598721972
GRC,C25,2021,1153.746,53.05,21.74827521206409,18.291763191786345,18.896549140926133
GRC,C25,2022,1232.583,53.209,23.164934503561422,18.0384340800872,28.419875033018617
GRC,C25,2023,1321.025,59.28,22.284497300944672,17.785104968388055,25.29865491687575
GRC,C252,2015,23.7217559055118,0.762683733796172,31.10300489488538,93.48410747430171,-66.72909895039065
GRC,C252,2016,14.9825879170423,0.689189189189189,21.73944129139472,27.264532043307554,-20.26475548209177
GRC,C252,2017,4.06062916787474,0.703640020110608,5.770890017364893,-38.9550433876575,-114.81423075296418
GRC,C252,2018,43.0907342261494,0.602893617021278,71.47319694484109,-105.17461881865165,-167.95669691760847
GRC,C252,2019,-11.4172631042817,0.0351449904497309,-324.86175008675013,-171.3941942496458,89.54069681821879
GRC,C252,2020,-136.402003517828,0.536559139784945,-254.21615886088247,-237.61376968061086,6.987132607082391
GRC,C252,2021,-93.5513220508656,0.309433958822296,-302.3304953564936,-303.833345111605,-0.4946296314380483
GRC,C25X252,2015,980.499244094488,24.4373162662038,40.12303288190831,38.72390740977056,3.613079272534181
GRC,C25X252,2016,934.485412082958,24.8108108108108,37.664444713583286,38.67642504717968,-2.6165301792032802
GRC,C25X252,2017,929.613370832125,24.6963599798894,37.641716090513846,38.62894268458879,-2.555665585091993
GRC,C25X252,2018,938.375265773851,24.6971063829787,37.99535262238581,38.58146032199791,-1.5191433779864427
GRC,C25X252,2019,1003.52426310428,25.2648550095503,39.72016711455262,38.53397795940701,3.078294061400011
GRC,C25X252,2020,1152.42600351783,25.1634408602151,45.79763196613879,38.48649559681613,18.99662792350336
GRC,C25X252,2021,1247.29732205087,27.1905660411777,45.87242943607532,38.43901323422524,19.338207660418117
GRC,C26,2015,199.555,7.672,26.010818561001045,25.25299347277678,3.0009317075269326
GRC,C26,2016,227.208,8.977,25.3100144814526,27.272675941376747,-7.196438897829216
GRC,C26,2017,230.955,8.166,28.282512858192504,29.292358409976714,-3.4474709671730164
GRC,C26,2018,256.793,7.096,36.18841600901917,31.31204087857668,15.573482256721395
GRC,C26,2019,234.043,7.631,30.67003014021753,33.33172334717665,-7.985465315535734
GRC,C26,2020,272.887,7.177,38.02243277135293,35.351405815776616,7.555645649555154
GRC,C26,2021,419.134,10.136,41.35102604577743,37.37108828437658,10.649777526186476
GRC,C26,2022,466.982,9.907,47.13657010194813,39.39077075297655,19.66399540020747
GRC,C26,2023,496.614,9.854,50.39719910696165,41.41045322157652,21.701636148002066
GRC,C265_267,2015,109.220165615142,2.06465135026199,52.90005288364193,46.61562753544058,13.481370262415693
GRC,C265_267,2016,88.4247539267016,1.78871499176277,49.43479220217159,54.12850915971285,-8.671432172077498
GRC,C265_267,2017,129.01001953125,2.29597813354159,56.18956803053241,61.641390783985116,-8.844418797359655
GRC,C265_267,2018,137.287694713328,1.98963730569948,69.00136739498002,69.15427240825738,-0.22110711016475326
GRC,C265_267,2019,165.241413455523,2.04807895664434,80.68117340859827,76.66715403252965,5.235644164338593
GRC,C265_267,2020,178.663469399463,2.06198319327731,86.64642368665277,84.1800356568001,2.929896632389273
GRC,C265_267,2021,268.414834422986,2.76252263126132,97.16294497845703,91.69291728107237,5.965594573261335
GRC,C265_267,2022,340.907680503145,2.96275708727071,115.06433719046098,99.20579890534464,15.985495263485028
GRC,C266,2015,14.1639984227129,0.128657799274486,110.09047646225166,95.8957275846733,14.802274548722515
GRC,C266,2016,0.793047120418849,0.0194810543657331,40.70863442657434,80.30243473027076,-49.30585285077436
GRC,C266,2017,16.2390234375001,0.16243654822335,99.97148803711016,64.70914187587186,54.4936080729987
GRC,C266,2018,2.10329337304542,0.0518134715025907,40.59356209977659,49.11584902147297,-17.35139897097272
GRC,C266,2019,2.20517906237231,0.0685230877687698,32.18154835365353,33.52255616707407,-4.00031491255336
GRC,C266,2020,10.0846266805025,0.0713949579831932,141.2512447010121,17.929263312675175,687.8251450585473
GRC,C266,2021,26.9051744593604,0.217260108630054,123.83853910877846,2.335970458276279,5201.374367557686
GRC,C266,2022,2.70512578616351,0.093107281823235,29.053858443630816,-13.257322396122618,-319.1532918602646
GRC,C26T28,2015,879.904,36.257,24.26852745676697,23.224556634129385,4.495116264581056
GRC,C26T28,2016,884.024,39.335,22.474234142621075,24.35481474331391,-7.721596819820231
GRC,C26T28,2017,986.122,37.522,26.281168381216357,25.48507285249798,3.1237718382286284
GRC,C26T28,2018,1053.388,39.767,26.488998415771867,26.615330961682048,-0.4746608114400752
GRC,C26T28,2019,1142.456,40.93,27.912435866112872,27.745589070866572,0.6013452978783418
GRC,C26T28,2020,1192.831,36.826,32.391000923260734,28.87584718005064,12.173335456764
GRC,C26T28,2021,1632.961,49.169,33.2111899774248,30.006105289235165,10.68144185090052
GRC,C26T28,2022,1880.336,51.397,36.5845477362492,31.136363398419235,17.497818444997225
GRC,C26T28,2023,1790.623,53.536,33.44708233711895,32.26662150760376,3.658458104258022
GRC,C26_27,2015,547.428,20.529,26.66608212772176,25.386497194040658,5.040415477175331
GRC,C26_27,2016,549.369,21.628,25.400823007212875,27.370932637454644,-7.197816955443647
GRC,C26_27,2017,623.504,21.16,29.466162570888468,29.35536808086863,0.377424972886109
GRC,C26_27,2018,683.006,21.404,31.910203700242946,31.339803524282615,1.8200502613820557
GRC,C26_27,2019,754.372,22.631,33.3335689982767,33.3242389676966,0.027997730388196196
GRC,C26_27,2020,830.287,20.315,40.87063746000492,35.30867441111059,15.752398360058928
GRC,C26_27,2021,1231.842,28.667,42.97073289845467,37.29310985452503,15.224321774390015
GRC,C26_27,2022,1406.691,28.333,49.64850174707938,39.277545297939014,26.404288685740628
GRC,C26_27,2023,1289.333,29.302,44.0015357313494,41.261980741353,6.639417063298669
GRC,C27,2015,347.873,12.857,27.057089523216927,25.524641581084325,6.003798083763345
GRC,C27,2016,322.161,12.651,25.465259663267727,27.48326171346889,-7.342658492431376
GRC,C27,2017,392.549,12.994,30.21002000923503,29.44188184585346,2.60899818633622
GRC,C27,2018,426.213,14.308,29.78844003354767,31.400501978238026,-5.133873164854464
GRC,C27,2019,520.329,15.0,34.688599999999994,33.35912211062259,3.98535034875529
GRC,C27,2020,557.4,13.138,42.4265489420003,35.31774224300716,20.12814593322616
GRC,C27,2021,812.708,18.531,43.8566726026658,37.27636237539218,17.65276922948249
GRC,C27,2022,939.709,18.426,50.999077390643656,39.23498250777675,29.98368835906873
GRC,C27,2023,792.719,19.448,40.76095228301111,41.193602640161316,-1.050285309904897
GRC,C28,2015,332.476,15.728,21.13911495422177,20.434158115913192,3.4498942129629118
GRC,C28,2016,334.655,17.707,18.89958773366465,20.57496490293073,-8.142794785654473
GRC,C28,2017,362.618,16.362,22.16220510939983,20.715771689948212,6.982281138739643
GRC,C28,2018,370.382,18.363,20.17001579262648,20.85657847696575,-3.291827972155259
GRC,C28,2019,388.084,18.299,21.20793485982841,20.997385263983233,1.0027419757179468
GRC,C28,2020,362.544,16.511,21.95772515292835,21.13819205100077,3.8770255277758237
GRC,C28,2021,401.119,20.502,19.56487171983221,21.278998838018254,-8.055487625308222
GRC,C28,2022,473.645,23.064,20.536116892126252,21.419805625035792,-4.12556840327567
GRC,C28,2023,501.29,24.234,20.685400676735163,21.560612412053274,-4.059308328500122
GRC,C29,2015,45.352,2.31,19.63290043290043,17.815403529289597,10.201828438085947
GRC,C29,2016,40.864,2.845,14.363444639718804,17.108875783714893,-16.046823758048046
GRC,C29,2017,49.715,2.829,17.57334747260516,16.402348038139962,7.1392183103437645
GRC,C29,2018,49.519,3.458,14.320127241179872,15.695820292565031,-8.764709494264611
GRC,C29,2019,51.042,3.166,16.121920404295643,14.989292546990328,7.5562462588185
GRC,C29,2020,55.108,2.798,19.69549678341673,14.282764801415397,37.89694822577307
GRC,C29,2021,54.082,2.854,18.949544498948843,13.576237055840465,39.57876855720337
GRC,C29,2022,65.184,2.763,23.591748099891426,12.869709310265762,83.31220644644266
GRC,C29,2023,73.533,3.051,24.10127826941986,12.16318156469083,98.14945737046949
GRC,C29_30,2015,400.804,8.724,45.942686840898666,43.41358714384796,5.825594850457083
GRC,C29_30,2016,350.735,9.116,38.47465993856955,41.38255029602442,-7.026851502997456
GRC,C29_30,2017,407.436,10.369,39.29366380557431,39.35151344820042,-0.1470074148539613
GRC,C29_30,2018,468.709,13.004,36.04344816979391,37.32047660037642,-3.4217902527258537
GRC,C29_30,2019,476.156,12.868,37.00310848616724,35.289439752552425,4.8560383662392015
GRC,C29_30,2020,392.843,11.038,35.59005254575104,33.25840290472843,7.010708384590281
GRC,C29_30,2021,411.646,14.016,29.369720319634705,31.22736605690534,-5.948774974762405
GRC,C29_30,2022,481.209,14.588,32.98663284891692,29.19632920908134,12.982123926238742
GRC,C29_30,2023,491.076,14.066,34.912270723730984,27.165292361257343,28.51792743273489
GRC,C30,2015,355.452,6.415,55.40950896336711,53.73532497667384,3.1156115412347862
GRC,C30,2016,309.871,6.271,49.413331207144,50.86768699352433,-2.859095571940351
GRC,C30,2017,357.721,7.54,47.44310344827586,48.00004901037482,-1.1603020696470123
GRC,C30,2018,419.19,9.546,43.91263356379636,45.13241102722441,-2.7026640847799155
GRC,C30,2019,425.114,9.701,43.82166786929182,42.2647730440749,3.6836701420195794
GRC,C30,2020,337.735,8.24,40.9872572815534,39.39713506092539,4.0361366839720025
GRC,C30,2021,357.564,11.162,32.0340440781222,36.52949707777498,-12.306364333682184
GRC,C30,2022,416.025,11.825,35.18181818181818,33.66185909462547,4.5153747537235445
GRC,C30,2023,417.542,11.015,37.90667271901951,30.794221111475963,23.096708898063277
GRC,C301,2015,196.954469860896,1.49733289430359,131.5368617160445,109.56330977513721,20.055575161068816
GRC,C301,2016,132.348092255125,1.48843342866222,88.9177101955291,108.6297779220206,-18.146099627159064
GRC,C301,2017,162.357162094763,1.76487252124646,91.99370500714495,107.69624606890375,-14.580397771443543
GRC,C301,2018,255.212735294118,2.33263157894737,109.40979175514978,106.76271421578713,2.4794026255387402
GRC,C301,2019,286.914409224963,2.46018376722818,116.62316167065087,105.82918236267051,10.199435606513552
GRC,C301,2020,159.03737762653,2.38163864424873,66.77645158747293,104.89565050955389,-36.340113948393935
GRC,C301,2021,113.354915826711,4.54356514788169,24.94845174159317,103.96211865643727,-76.00236310685423
GRC,C301,2022,118.763095913735,4.88997466521897,24.28705750941081,103.02858680332065,-76.42687504219165
GRC,C302_309,2015,17.8550077279753,0.22927230819888,77.87686122341101,89.37056818923156,-12.8607294310628
GRC,C302_309,2016,31.0576856492027,0.226564982523038,137.08069668729428,114.76452091376996,19.445187062900658
GRC,C302_309,2017,25.8700972568578,0.198300283286119,130.4592047381543,140.15847363830835,-6.920215844518884
GRC,C302_309,2018,43.1519117647058,0.263157894736842,163.9772647058821,165.55242636284675,-0.9514579106876475
GRC,C302_309,2019,54.0780917065716,0.282542113323124,191.39834083680896,190.94637908738514,0.23669563758366152
GRC,C302_309,2020,34.0543510731827,0.308139845209501,110.515895956362,216.34033181192353,-48.915722264658676
GRC,C303,2015,140.917214837712,1.57339479749753,89.56252751174692,108.52142216727225,-17.470186325334502
GRC,C303,2016,146.465222095672,1.38500158881474,105.75094157185362,96.69772586702311,9.362387402243888
GRC,C303,2017,169.493740648379,1.53682719546742,110.28809299332326,84.87402956677033,29.94327423391594
