TIME_PERIOD,ACTIVITY,B1G,SAL,Produtividade_Trabalho,REF_AREA,Prod_Projetada_Contrafactual,Choque_Estrutural_Percentual
2015,C10_11,12427437.277486052,6068.961826702562,2047.7039784312221,G7,2042.668078893883,0.24653538131687025
2016,C10_11,12864773.817786794,6167.732031752346,2085.81918792145,G7,2059.541722506903,1.2758889575959387
2017,C10_11,13001042.305836953,6306.105028480442,2061.6596531646674,G7,2076.4153661199234,-0.7106339702556363
2018,C10_11,12934167.005347207,6390.953059819537,2023.8244412504623,G7,2093.2890097329437,-3.3184413695146353
2019,C10_11,13133220.768497648,6071.566514395018,2163.069569831809,G7,2110.162653345964,2.507243524661651
2020,C10_11,12589546.586203678,6015.453905164205,2092.8672689845866,G7,2127.036296958977,-1.606414898666364
2021,C10_11,12900774.530992148,6054.7381619941,2130.690739356983,G7,2143.909940571997,-0.6165931210471931
2022,C10_11,12437951.315210491,5729.241725522288,2170.9594237929673,G7,2160.7835841850174,0.47093284503028077
2023,C10_11,390823.6267535804,3535.8401322227082,110.53204108181778,G7,2177.6572277980376,-94.92426816898161
2024,C10_11,45768.5289383819,585.208,78.20899396177411,G7,2194.5308714110506,-96.43618620359226
2015,C11,3326339.853055007,545.0417289152331,6102.908596879803,G7,5993.3802373916515,1.8274889152672724
2016,C11,3481565.1463738973,607.7707692107205,5728.418217439481,G7,5980.971992254243,-4.22262092418817
2017,C11,3672156.760007309,596.6330878345581,6154.799046320359,G7,5968.56374711683,3.120269919098906
2018,C11,3620616.1865605633,613.3276994691046,5903.232790064043,G7,5956.155501979421,-0.8885381165382733
2019,C11,3571162.0193128637,599.8464705226231,5953.460084880466,G7,5943.747256842009,0.16341253452989424
2020,C11,3429609.200269991,676.3766760976999,5070.561007598372,G7,5931.3390117045965,-14.512372373381622
2021,C11,3285104.2049258514,616.5956974022205,5327.809160469859,G7,5918.930766567188,-9.986966048602087
2022,C11,3110320.2500476213,615.2278641178737,5055.558162189651,G7,5906.522521429775,-14.407197401731631
2023,C11,56560.66260381926,513.8556616666285,110.07110911334831,G7,5894.114276292363,-98.13252502490353
2024,C11,5417.51746237054,91.306,59.33364140768997,G7,5881.706031154954,-98.99121715547489
2015,C12,1174796.6705138977,35.69417329744249,32912.84156448225,G7,35426.55000202777,-7.095549629872611
2016,C12,1240633.0762132164,34.05496824765783,36430.310760854765,G7,33368.64667574642,9.175271969701049
2017,C12,1040099.1691630412,32.99097151955788,31526.782063585004,G7,31310.743349465076,0.6899827056441321
2018,C12,967763.464228726,32.594940180461236,29690.604089798075,G7,29252.84002318373,1.4964839867424917
2019,C12,930724.3635023301,35.806485604975165,25993.178268604217,G7,27194.93669690285,-4.419052126109547
2020,C12,887705.8427680635,37.7140948357914,23537.774050608095,G7,25137.033370621502,-6.362164128255943
2021,C12,773782.8793631139,34.61783800590703,22352.143401649722,G7,23079.130044340156,-3.1499742030732136
2022,C12,683557.3734287837,31.19227447771468,21914.31644130829,G7,21021.22671805881,4.248513824753375
2023,C12,49539.20200615583,27.86186777729752,1778.028752491658,G7,18963.323391777463,-90.62385471281571
2024,C12,1916.37198675868,9.355,204.8500253082501,G7,16905.420065496117,-98.78825829518222
2015,C13,622969.4923463082,739.8089054909588,842.0681174862142,G7,783.2082393149904,7.515227140958558
2016,C13,584896.0753563782,735.2433425947385,795.5135959371336,G7,850.0339069422625,-6.413898382153849
2017,C13,637093.6808389933,720.8341239572298,883.8284144228371,G7,916.8595745695638,-3.602641130975137
2018,C13,701698.2510239916,717.5790042954698,977.8689828208253,G7,983.6852421968651,-0.591272403665466
2019,C13,703287.6892822298,648.1802101455469,1085.0187621808273,G7,1050.5109098241373,3.2848637776133893
2020,C13,666851.8562332143,610.4543667015557,1092.3860858533765,G7,1117.3365774514386,-2.2330327406780537
2021,C13,698090.4251656216,596.2429584120819,1170.8153787254453,G7,1184.16224507874,-1.1271146676701593
2022,C13,606433.2205690857,480.3539432403792,1262.4716193192855,G7,1250.9879127060121,0.917971028867326
2023,C13,14091.91286085171,245.0757849061652,57.50022535375019,G7,1317.8135803333134,-95.63669503700162
2015,C13T15,1782305.35850434,2114.113064843756,843.0511064629657,G7,795.175552932058,6.020752694719511
2016,C13T15,1573565.47540471,2082.20991616056,755.7189422602729,G7,792.575648823602,-4.650244631920564
2017,C13T15,1515548.1294388198,2036.269851958749,744.2766625361411,G7,789.975744715146,-5.784871558997462
2018,C13T15,1632594.7141079602,2046.263417048718,797.8419105310579,G7,787.37584060669,1.3292343230017822
2019,C13T15,1613752.6406984602,1994.774271202089,808.9901017852923,G7,784.7759364982339,3.0854877374432377
2020,C13T15,1489020.0255493857,1719.602562965948,865.9094011706655,G7,782.1760323897779,10.705182121862977
2021,C13T15,1575014.6072135277,1739.036028231799,905.6825630087471,G7,779.576128281321,16.17628223242862
2022,C13T15,1543336.5046832121,1773.6616431985321,870.1414447346546,G7,776.9762241728649,11.990742787653419
2023,C13T15,54112.70583436476,1193.3581,45.344901781254734,G7,774.3763200644089,-94.14433259303652
2024,C13T15,2872.17090771217,54.424,52.77397669616658,G7,771.7764159559529,-93.16201226092163
2015,C13_14,1654273.7267990385,1753.1618386335037,943.5944191486947,G7,869.2174686049912,8.556771260369533
2016,C13_14,1460150.8688613009,1740.7427457679075,838.8091074406133,G7,889.0734295209768,-5.653562508042265
2017,C13_14,1403575.748697012,1670.3529024017175,840.2869517446762,G7,908.9293904369697,-7.552010025695555
2018,C13_14,1510343.4639234324,1642.8287425576036,919.3553928038085,G7,928.7853513529553,-1.0153000944093549
2019,C13_14,1529124.165931421,1525.1571086822628,1002.6010810470443,G7,948.6413122689482,5.688110783309219
2020,C13_14,1383192.9566029916,1389.00742694748,995.8139386214323,G7,968.4972731849339,2.8205206346804346
2021,C13_14,1436389.10992931,1316.2933094324608,1091.2378720124545,G7,988.3532341009268,10.40970316701788
2022,C13_14,1253432.9311751062,1028.962219013582,1218.152530786518,G7,1008.2091950169124,20.82339030503324
2023,C13_14,1341146.7871679273,941.7654403663457,1424.0773017177426,G7,1028.0651559329053,38.52014081981805
2015,C14,1031304.2344527312,641.7509331425451,1607.0163379468884,G7,1472.1908398344895,9.158153580656482
2016,C14,875254.7935049228,636.114803173169,1375.9384141649239,G7,1445.4324924721222,-4.807839775923584
2017,C14,766482.0678580188,607.2650784444877,1262.18696754532,G7,1418.674145109755,-11.03052297836361
2018,C14,812569.7719398738,591.3596382621339,1374.070395348293,G7,1391.9157977473878,-1.282074851652304
2019,C14,825836.4766491913,560.208698536716,1474.1586105433635,G7,1365.1574503850134,7.984511979010822
2020,C14,716341.1003697772,519.976460245924,1377.641403287722,G7,1338.3991030226462,2.932032767838133
2021,C14,738298.6847636893,492.61265102037953,1498.7408123490227,G7,1311.640755660279,14.264580898491342
2022,C14,646999.7106060206,323.9202757732028,1997.4041731769405,G7,1284.8824082979118,55.454239257809505
2023,C14,5054.87430707553,129.25245546018078,39.108535997080544,G7,1258.1240609355445,-96.89151990559665
2015,C15,128031.63070530158,240.1559262102523,533.1187646529786,G7,536.209367408519,-0.576379851489206
2016,C15,113415.40554340916,240.34367039265294,471.8884643732068,G7,495.7741277885798,-4.81785193630736
2017,C15,111972.48174180796,241.21384955703184,464.20419867033195,G7,455.33888816864055,1.9469697695594146
2018,C15,118326.89014409458,245.90347449111357,481.19242881365085,G7,414.90364854868676,15.97690945761483
2019,C15,78126.87476703913,239.4395625198254,326.290584333031,G7,374.4684089287475,-12.865657942559217
2020,C15,100460.66894639439,232.05493601846752,432.9176128294012,G7,334.03316930879373,29.603180943146
2021,C15,132465.5972842177,228.4468187993377,579.8531053328975,G7,293.5979296888545,97.49904433842802
2022,C15,255575.17350810586,97.8946241849506,2610.7171423964214,G7,253.1626900689007,931.2408758517652
2023,C15,4436.081202978439,49.671759633654105,89.30791330317321,G7,212.72745044896146,-58.01768266639365
2015,C16,1091423.17391662,1398.782106320225,780.2667541893469,G7,764.2411502358518,2.0969302619401553
2016,C16,1048794.5233775598,1435.807626952778,730.4561583945767,G7,749.1203365385481,-2.4914793036073135
2017,C16,1052382.27419617,1447.705817403051,726.9310253128449,G7,733.9995228412445,-0.9630111884866177
2018,C16,1050425.9278834502,1449.0515799680811,724.9058228186663,G7,718.8787091439444,0.8384048098877495
2019,C16,1019362.49808297,1440.92162025684,707.43785349079,G7,703.7578954466408,0.522901138013343
2020,C16,1081833.2103440787,1347.899796983625,802.6065533692052,G7,688.6370817493371,16.55000502301631
2021,C16,1168323.3002639404,1420.082057799831,822.7153451076292,G7,673.516268052037,22.152260328783147
2022,C16,1591627.0806550125,1393.060124756467,1142.5401189580807,G7,658.3954543547334,73.53402296463875
2023,C16,90313.2394073976,1111.637,81.2434629356504,G7,643.2746406574297,-87.37033021344985
2024,C16,16005.3491063792,168.56,94.95342374453726,G7,628.1538269601297,-84.8837307568351
2015,C16T18,6331320.241916619,4861.661765161285,1302.295500539943,G7,1297.1747780761953,0.3947596384306973
2016,C16T18,6341825.34337756,4870.138086725989,1302.1859402021457,G7,1294.8881829689408,0.5635820396841185
2017,C16T18,6256778.42919617,4854.607035306909,1288.8331400855836,G7,1292.6015878616854,-0.2915397761761862
2018,C16T18,6118673.383526372,4873.58955107455,1255.47572675202,G7,1290.314992754431,-2.70005899319512
2019,C16T18,6267005.9420829695,4768.621110218479,1314.2176317287328,G7,1288.0283976471765,2.033280797954129
2020,C16T18,5960901.505563684,4353.387718654902,1369.2558280578482,G7,1285.741802539922,6.495396303748402
2021,C16T18,6215390.9783497,4454.416570745683,1395.332223566424,G7,1283.4552074326675,8.716861756129957
2022,C16T18,6217787.3972671395,4507.936924998425,1379.2977809398503,G7,1281.168612325413,7.659348478443118
2023,C16T18,251567.3497683826,3225.5196,77.9928138611784,G7,1278.8820172181577,-93.90148482728458
2024,C16T18,29994.6809073896,340.76,88.02289267340534,G7,1276.5954221109032,-93.10487166499031
2015,C17,2599301.898,1660.9873,1564.9137702618195,G7,1585.46866608024,-1.2964555060705374
2016,C17,2769300.733,1665.4571999999998,1662.7870911362959,G7,1609.302479693215,3.3234654216947934
2017,C17,2726856.8109999998,1672.018,1630.8776645945197,G7,1633.13629330619,-0.13830007458213167
2018,C17,2712107.1999999997,1712.9966,1583.253113286973,G7,1656.9701069191651,-4.4489030504753835
2019,C17,2896639.166,1680.3315,1723.849827251349,G7,1680.8039205321402,2.5610308372900903
2020,C17,2678842.7767918324,1592.5674,1682.0906774757743,G7,1704.6377341451152,-1.3226890510345535
2021,C17,2713904.684489574,1590.121,1706.7284090264664,G7,1728.471547758083,-1.257940216593012
2022,C17,2294370.7482451997,1547.6829,1482.4553196557251,G7,1752.305361371058,-15.399715578350682
2023,C17,2717722.529455512,1424.885,1907.327629566956,G7,1776.1391749840332,7.3861584965098315
2024,C17,10111.2280068633,97.751,103.43861450893904,G7,1799.9729885970082,-94.25332406851481
2015,C18,2640618.971,1677.78525884106,1573.8718391315601,G7,1554.740739296787,1.230500967217596
