TIME_PERIOD,ACTIVITY,B1G,SAL,Produtividade_Trabalho,REF_AREA,Prod_Projetada_Contrafactual,Choque_Estrutural_Percentual
2015,C19,147068.233,290.5598,506.1547846605071,BLOCO_OCDE,422.518203200525,19.794787733746144
2016,C19,91573.975,286.6025,319.5156183215429,BLOCO_OCDE,461.7360766418424,-30.80124458860868
2017,C19,141880.171,291.5532,486.63561572982223,BLOCO_OCDE,500.9539500831743,-2.8582136843066652
2018,C19,196824.022,297.8015,660.9235413522094,BLOCO_OCDE,540.1718235244916,22.354316269190377
2019,C19,154297.4,290.2836,531.5401903517801,BLOCO_OCDE,579.389696965809,-8.258605022597177
2020,C19,66741.8350086398,273.1394,244.35081503671677,BLOCO_OCDE,618.6075704071263,-60.49986668027658
2021,C19,152369.710936108,269.4164,565.5546987344052,BLOCO_OCDE,657.8254438484582,-14.02663061711995
2022,C19,254972.252456039,265.9495,958.7243159172662,BLOCO_OCDE,697.0433172897756,37.5415691014658
2023,C19,234677.366206632,273.7827,857.1665273468046,BLOCO_OCDE,736.2611907310929,16.421527867801245
2015,C19T23,821650.0959999999,6550.1669999999995,125.43956451797335,BLOCO_OCDE,122.79928956634194,2.15007347432985
2016,C19T23,797220.55,6560.111,121.5254665660383,BLOCO_OCDE,125.92378360518614,-3.4928406002618706
2017,C19T23,853743.6159999999,6656.621999999999,128.25478388287632,BLOCO_OCDE,129.04827764403035,-0.6148813263070596
2018,C19T23,924998.416,6781.831,136.39361051609808,BLOCO_OCDE,132.17277168287455,3.1934253776191523
2019,C19T23,914223.9920000001,6841.562,133.6279627371644,BLOCO_OCDE,135.29726572171785,-1.2338039321407201
2020,C19T23,833004.618112355,6525.392,127.65587387123334,BLOCO_OCDE,138.42175976056205,-7.77759646167715
2021,C19T23,1010456.759107193,6752.669,149.6381296206275,BLOCO_OCDE,141.54625379940626,5.716771446801205
2022,C19T23,1182951.529291229,6855.597,172.55266452961413,BLOCO_OCDE,144.67074783825046,19.2726706041066
2023,C19T23,1138961.714214867,6404.807,177.82920144430068,BLOCO_OCDE,147.79524187709467,20.321330501412227
2015,C20,258519.42599999998,1262.655580536912,204.7426313120726,BLOCO_OCDE,208.35967470970172,-1.735961338329306
2016,C20,273542.65599999996,1259.623541722337,217.16222898309238,BLOCO_OCDE,212.6100251463031,2.1411049801893345
2017,C20,279819.454,1285.604708739716,217.65590316972958,BLOCO_OCDE,216.86037558290627,0.3668386097206433
2018,C20,284947.68799999997,1293.269611465791,220.33123292601024,BLOCO_OCDE,221.11072601950764,-0.3525351788807529
2019,C20,288175.406,1284.147578722666,224.4098815236224,BLOCO_OCDE,225.361076456109,-0.4220759624707693
2020,C20,286377.725548112,1156.3289305532999,247.66112650237085,BLOCO_OCDE,229.61142689271037,7.8609761952720625
2021,C20,346668.182202756,1294.135958783631,267.8761685353309,BLOCO_OCDE,233.86177732931174,14.544656076106843
2022,C20,386129.743237019,1309.409687786259,294.88841180778616,BLOCO_OCDE,238.11212776591492,23.844347860217894
2023,C20,371546.026584111,1189.081406015037,312.464751954428,BLOCO_OCDE,242.3624782025163,28.924557246577898
2015,C20_21,445681.811,2543.952,175.19269663893027,BLOCO_OCDE,179.2781597429157,-2.2788403840400706
2016,C20_21,474826.743,2526.3289999999997,187.95126960898602,BLOCO_OCDE,182.86069024170865,2.7838565853320008
2017,C20_21,480341.346,2550.572,188.32691098310497,BLOCO_OCDE,186.4432207405025,1.010329168913171
2018,C20_21,489855.746,2614.956,187.3284850682,BLOCO_OCDE,190.02575123929546,-1.41942139605008
2019,C20_21,516085.961,2668.259,193.41674140328956,BLOCO_OCDE,193.6082817380884,-0.09893189128032942
2020,C20_21,532866.621902627,2584.4139999999998,206.18469869867099,BLOCO_OCDE,197.19081223688227,4.561006854104588
2021,C20_21,612052.6491956341,2685.951,227.87185961159904,BLOCO_OCDE,200.77334273567521,13.497069136115304
2022,C20_21,661051.543154278,2755.699,239.88524986011822,BLOCO_OCDE,204.35587323446816,17.38603156508516
2023,C20_21,638881.5160196719,2603.862,245.3592072159246,BLOCO_OCDE,207.93840373326202,17.99610019641442
2015,C21,187162.385,567.295919463088,329.9202031580592,BLOCO_OCDE,333.9184113169449,-1.1973607993393087
2016,C21,201284.087,577.7055582776629,348.4198552634606,BLOCO_OCDE,341.2307315293183,2.1068218861537646
2017,C21,200521.892,574.9672912602839,348.7535639818249,BLOCO_OCDE,348.54305174169167,0.060397772694442686
2018,C21,204908.05800000002,585.686188534209,349.8598089069189,BLOCO_OCDE,355.85537195406505,-1.6848314005275422
2019,C21,227910.555,623.111921277334,365.76182739819836,BLOCO_OCDE,363.16769216644025,0.7143078218998733
2020,C21,246488.896354515,564.0854694467,436.97083102723946,BLOCO_OCDE,370.4800123788136,17.94720806164285
2021,C21,265384.466992878,643.8147412163689,412.2062605952189,BLOCO_OCDE,377.792332591187,9.109218222613213
2022,C21,274921.79991725896,652.289812213741,421.471859240342,BLOCO_OCDE,385.1046528035604,9.443460672840098
2023,C21,267335.489435561,611.7805939849629,436.9793551217675,BLOCO_OCDE,392.41697301593376,11.355875298498951
2015,C22,129223.333,2108.0,61.30139136622391,BLOCO_OCDE,61.318547511942484,-0.02797872163431414
2016,C22,133269.84399999998,2137.8,62.339715595471965,BLOCO_OCDE,61.439514712935335,1.4651822800727743
2017,C22,131301.624,2181.8,60.18041250343753,BLOCO_OCDE,61.560481913928214,-2.2418106024904905
2018,C22,136253.104,2204.4,61.80960987116675,BLOCO_OCDE,61.681449114921065,0.2077784456829157
2019,C22,138548.698,2228.5,62.171280233340816,BLOCO_OCDE,61.802416315913916,0.596843844327033
2020,C22,129560.3280615384,2120.2,61.10759742549684,BLOCO_OCDE,61.923383516906796,-1.3174120099351816
2021,C22,135650.820306311,2190.5,61.92687528249761,BLOCO_OCDE,62.04435071789965,-0.18934106658020644
2022,C22,135306.6838838969,2079.6,65.06380259852708,BLOCO_OCDE,62.1653179188925,4.662543000932207
2023,C22,134877.3528763371,1901.0,70.95073796756292,BLOCO_OCDE,62.28628511988535,13.910691303873213
2015,C22_23,228900.452,3715.6553,61.604329120626446,BLOCO_OCDE,61.18166644000905,0.6908322463426764
2016,C22_23,230820.43200000003,3747.1792,61.59845037568527,BLOCO_OCDE,61.41992163585218,0.290669110409425
2017,C22_23,231521.999,3814.4974,60.6952829486789,BLOCO_OCDE,61.65817683169536,-1.5616645390680417
2018,C22_23,238319.348,3869.0729,61.59598285160251,BLOCO_OCDE,61.89643202753848,-0.48540629256674794
2019,C22_23,243841.331,3883.0191999999997,62.796838861883565,BLOCO_OCDE,62.13468722338166,1.065671476097374
2020,C22_23,233396.261201088,3667.8388999999997,63.63318225374839,BLOCO_OCDE,62.372942419224785,2.020491234890298
2021,C22_23,246034.898975451,3797.3023,64.79202326753153,BLOCO_OCDE,62.611197615067965,3.483124002628446
2022,C22_23,266928.33368091204,3833.9484,69.62230730098298,BLOCO_OCDE,62.84945281091109,10.776314171658274
2023,C22_23,267640.831988562,3533.562,75.7425034536148,BLOCO_OCDE,63.08770800675421,20.05905087803437
2015,C23,99678.019,1270.1,78.48044957089994,BLOCO_OCDE,77.16311140200753,1.707212351805354
2016,C23,97550.488,1275.9,76.45621757191002,BLOCO_OCDE,77.37911142618952,-1.1926912021467673
2017,C23,100220.475,1303.8,76.86798205246204,BLOCO_OCDE,77.59511145037152,-0.937081453094557
2018,C23,102066.344,1329.6,76.7646991576414,BLOCO_OCDE,77.81111147455346,-1.3448109107839445
2019,C23,105292.633,1326.0,79.4062088989442,BLOCO_OCDE,78.02711149873545,1.7674592506619957
2020,C23,103835.9331395496,1262.6,82.23976963373167,BLOCO_OCDE,78.24311152291745,5.1079999670560206
2021,C23,110384.17866913999,1295.0,85.23874800705791,BLOCO_OCDE,78.45911154709944,8.640980411674203
2022,C23,104586.1497970152,1188.3,88.01325405791063,BLOCO_OCDE,78.67511157128143,11.869245940844486
2023,C23,100732.6791122249,1084.0,92.92682574928496,BLOCO_OCDE,78.89111159546343,17.791249064652103
2015,C24,108838.16,1245.1,87.41318769576742,BLOCO_OCDE,84.58497713311408,3.3436322364933657
2016,C24,105241.759,1192.6,88.2456473251719,BLOCO_OCDE,89.46439827656832,-1.362274798550367
2017,C24,108784.01199999999,1181.8,92.04942629886612,BLOCO_OCDE,94.34381942002437,-2.431948521125138
2018,C24,119367.35999999999,1241.4,96.15543740937649,BLOCO_OCDE,99.22324056347861,-3.0918191511186133
2019,C24,115200.351,1068.1,107.85539837093906,BLOCO_OCDE,104.10266170693285,3.6048421841228473
2020,C24,96963.2407602614,987.5,98.19062355469508,BLOCO_OCDE,108.9820828503889,-9.902049046455087
2021,C24,121360.5494701007,1004.3,120.84093345623887,BLOCO_OCDE,113.86150399384314,6.129753443949881
2022,C24,134346.0958705385,930.9,144.31850453382586,BLOCO_OCDE,118.74092513729738,21.540660363689867
2023,C24,125793.8741677328,888.0,141.6597682069063,BLOCO_OCDE,123.62034628075162,14.592599413356865
2015,C241_2431,52689.70095258519,520.6459338126741,101.20063853517522,BLOCO_OCDE,102.87649557589612,-1.6289989577692676
2016,C241_2431,51321.67638398413,496.45392871623267,103.3765137415581,BLOCO_OCDE,107.36330123870175,-3.713361503554924
2017,C241_2431,57338.78062224593,497.37796757599904,115.28210809515724,BLOCO_OCDE,111.85010690150739,3.0683933066528057
2018,C241_2431,64747.63218146792,505.301227215929,128.1367008313231,BLOCO_OCDE,116.33691256431302,10.14277240724173
2019,C241_2431,56572.00087229423,508.4914641445805,111.25457330431999,BLOCO_OCDE,120.82371822711866,-7.919922564219595
2020,C241_2431,46686.28689584307,476.5437548029434,97.96852109655369,BLOCO_OCDE,125.3105238899243,-21.81939867826941
2021,C241_2431,70700.39524120375,466.9756632161801,151.40059923952384,BLOCO_OCDE,129.79732955272993,16.643847574705006
2022,C241_2431,77664.10198877109,391.16740425394175,198.5444112780736,BLOCO_OCDE,134.28413521553557,47.8539597841515
2023,C241_2431,69164.0484167056,354.814090407079,194.9303882981466,BLOCO_OCDE,138.7709408783394,40.46916960017028
2015,C242_2432,56148.45904741486,334.4540661873259,167.8809281271121,BLOCO_OCDE,162.39562236411166,3.3777423819354446
2016,C242_2432,53920.08261601588,332.44607128376765,162.19196818238544,BLOCO_OCDE,163.39921442438117,-0.7388323415437381
2017,C242_2432,51445.2313777541,328.2220324240012,156.73911649933518,BLOCO_OCDE,164.40280648465068,-4.6615323358430665
2018,C242_2432,54619.72781853196,336.298772784071,162.41429418953578,BLOCO_OCDE,165.4063985449202,-1.8089411181828163
2019,C242_2432,58628.350127705795,339.3085358554198,172.78772542488434,BLOCO_OCDE,166.4099906051897,3.832543224418483
2020,C242_2432,50276.95386441832,311.7562451970567,161.2700776295242,BLOCO_OCDE,167.41358266545922,-3.6696574663308668
2021,C242_2432,50660.15422889693,311.92433678382,162.41167570072315,BLOCO_OCDE,168.4171747257285,-3.565847149962853
2022,C242_2432,56681.99388176752,282.83259574605825,200.4082794355837,BLOCO_OCDE,169.420766785998,18.290268210583193
2023,C242_2432,56629.8257510272,265.1859095929211,213.54764224825496,BLOCO_OCDE,170.42435884626752,25.303474042045295
2015,C24_25,359633.363,6246.2595,57.57579604241547,BLOCO_OCDE,57.79626326679704,-0.3814558449286909
2016,C24_25,357780.18,6111.8963,58.53832631289899,BLOCO_OCDE,58.67181182804234,-0.22751217490022402
2017,C24_25,365713.865,6114.5100999999995,59.81082033047914,BLOCO_OCDE,59.54736038928763,0.44243764873732605
2018,C24_25,385495.321,6301.1759,61.178314511105775,BLOCO_OCDE,60.42290895053293,1.250197274002951
2019,C24_25,389455.103,6423.0964,60.63354474953855,BLOCO_OCDE,61.298457511778224,-1.0847136930189683
2020,C24_25,349938.328747323,5906.192300000001,59.24939639153351,BLOCO_OCDE,62.17400607302352,-4.70391063116482
2021,C24_25,384443.80372601096,6082.0413,63.20966674889415,BLOCO_OCDE,63.049554634268816,0.2539464641012845
2022,C24_25,443436.786339773,6172.8066,71.83714233648159,BLOCO_OCDE,63.92510319551411,12.377045550898224
2023,C24_25,429178.549490531,5760.7161,74.50090267259152,BLOCO_OCDE,64.80065175675941,14.969372456690255
2015,C25,250796.003,4502.8,55.697788709247575,BLOCO_OCDE,56.55152026668833,-1.5096527085650124
2016,C25,252538.921,4425.2,57.06836323781976,BLOCO_OCDE,56.78201942985879,0.5042860589251852
2017,C25,256929.952,4447.3,57.77212061250646,BLOCO_OCDE,57.012518593029256,1.3323425069140526
2018,C25,266128.461,4566.4,58.27970852312544,BLOCO_OCDE,57.24301775619966,1.8110344415122936
2019,C25,274254.352,4876.1,56.24461188244704,BLOCO_OCDE,57.47351691937013,-2.138210958356912
2020,C25,252974.487987062,4537.4,55.75318199564993,BLOCO_OCDE,57.70401608254059,-3.380759640889053
2021,C25,263083.65425590996,4639.2,56.70884080356742,BLOCO_OCDE,57.934515245711054,-2.1156204327339667
2022,C25,256759.390469234,4269.1,60.14368144790096,BLOCO_OCDE,58.16501440888152,3.4018164684187058
2023,C25,254472.875322798,3922.0,64.88344602825039,BLOCO_OCDE,58.39551357205198,11.110326905838752
2015,C252,1719.206689386293,12.96841407356985,132.5687689823311,BLOCO_OCDE,124.6626878097286,6.34197875203002
2016,C252,1556.586530293573,11.94153530495042,130.35061996159595,BLOCO_OCDE,127.267517047404,2.4225371765865145
2017,C252,1351.448231379286,11.332377329101678,119.2554917765358,BLOCO_OCDE,129.8723462850785,-8.174838456554856
2018,C252,1261.2035463927468,11.1771913443594,112.83725110684595,BLOCO_OCDE,132.4771755227539,-14.825138246198977
2019,C252,1782.410595548411,11.547879619964739,154.3495995980822,BLOCO_OCDE,135.0820047604293,14.263628135978855
2020,C252,1587.875036013095,12.502916549666779,127.0003706499516,BLOCO_OCDE,137.6868339981047,-7.76142717342182
2021,C252,2475.952955153592,18.08025528211267,136.94236704739038,BLOCO_OCDE,140.2916632357801,-2.3873807688492232
2022,C252,1882.93803544594,12.9241608167188,145.69131892959393,BLOCO_OCDE,142.8964924734546,1.9558397884808176
2015,C25X252,48529.1933106137,703.93158592643,68.94021277187814,BLOCO_OCDE,69.44873754983269,-0.7322304132449609
2016,C25X252,49914.9134697064,712.65846469505,70.04044144913823,BLOCO_OCDE,70.16595533977375,-0.17888146755463685
2017,C25X252,51311.9517686207,717.867622670899,71.47829230368323,BLOCO_OCDE,70.88317312971503,0.839577501530786
2018,C25X252,54478.8964536073,748.1228086556409,72.82079335544468,BLOCO_OCDE,71.60039091965632,1.7044633697011369
2019,C25X252,54394.389404451606,764.6521203800351,71.13612576843099,BLOCO_OCDE,72.31760870959738,-1.6337417155354528
2020,C25X252,48422.2249639869,771.497083450333,62.76397669247209,BLOCO_OCDE,73.03482649953867,-14.062948184222023
2021,C25X252,55177.54704484649,768.119744717887,71.83456410837604,BLOCO_OCDE,73.75204428947995,-2.599901059796683
2022,C25X252,20426.0619645541,263.675839183281,77.46656662901886,BLOCO_OCDE,74.46926207942101,4.024888210119815
2015,C26,326756.469,2703.7023,120.85519511523144,BLOCO_OCDE,119.12688423051623,1.4508151504834643
2016,C26,329730.49399999995,2716.114,121.39788462487213,BLOCO_OCDE,123.39478883217998,-1.6183051376859159
2017,C26,341757.23099999997,2714.0875,125.91975424521131,BLOCO_OCDE,127.66269343384556,-1.3652690083163832
2018,C26,370834.951,2757.2613,134.493945495844,BLOCO_OCDE,131.93059803551114,1.9429514445488127
2019,C26,376670.776,2776.852,135.6466876880727,BLOCO_OCDE,136.19850263717672,-0.4051549307954039
2020,C26,379769.271081533,2624.6294,144.69443612935717,BLOCO_OCDE,140.4664072388423,3.0099929040868334
2021,C26,401844.355374965,2633.4842,152.5903802175707,BLOCO_OCDE,144.73431184050787,5.4279239505556465
2022,C26,407915.188692752,2676.6302,152.39878437176415,BLOCO_OCDE,149.00221644217345,2.2795418824584246
2023,C26,413710.254774014,2579.9657,160.35494377852154,BLOCO_OCDE,153.27012104383903,4.622442186664744
2015,C265_267,27646.92022150803,250.31901421244422,110.44674456109937,BLOCO_OCDE,110.70867534604167,-0.2365946337300029
2016,C265_267,28497.8068904474,255.8218126560383,111.39709548053173,BLOCO_OCDE,112.90890791758011,-1.3389664862864081
2017,C265_267,29173.922528640553,250.936792130391,116.26004413685693,BLOCO_OCDE,115.10914048911764,0.9998368877127461
2018,C265_267,31515.205303069237,261.3402065976074,120.59072621609293,BLOCO_OCDE,117.30937306065516,2.7971790060979496
2019,C265_267,29449.315650906712,252.02430832269408,116.85109205100785,BLOCO_OCDE,119.5096056321936,-2.224518746524584
2020,C265_267,29040.439179955232,261.626800722255,110.99948132142924,BLOCO_OCDE,121.70983820373112,-8.799910541638978
2021,C265_267,34636.80415786269,276.8503401780133,125.11020985414504,BLOCO_OCDE,123.91007077526865,0.9685565276231989
2022,C265_267,32803.686602349786,253.81778943342408,129.24108540845253,BLOCO_OCDE,126.11030334680709,2.482574364313206
2023,C265_267,30308.0869398411,206.13314383287,147.0316047981808,BLOCO_OCDE,128.3105359183446,14.59043775777702
2015,C266,1691.956398300613,15.15108201640759,111.67231465504176,BLOCO_OCDE,109.96910896793452,1.5488037532466192
2016,C266,1647.677952437796,15.64898463360412,105.28976742041307,BLOCO_OCDE,105.84493068250049,-0.5245062361585617
2017,C266,1751.939150887748,17.39082605059726,100.73927171662903,BLOCO_OCDE,101.72075239706464,-0.9648775272566024
2018,C266,1570.7830177437472,16.63749998388037,94.4122025103313,BLOCO_OCDE,97.5965741116288,-3.262790349234268
2019,C266,1646.351917372682,17.06237338516038,96.49020568290692,BLOCO_OCDE,93.47239582619477,3.228557297625656
2020,C266,1936.9709137401571,17.81703096667852,108.7145730039246,BLOCO_OCDE,89.34821754075892,21.67514472723657
2021,C266,2098.492871178588,17.34395093026341,120.99278184170446,BLOCO_OCDE,85.2240392553249,41.97025029430848
2022,C266,388.967877110141,3.19649732915822,121.6856568475762,BLOCO_OCDE,81.09986096988905,50.044223741340254
2015,C26T28,745025.779,8649.925,86.13089466093638,BLOCO_OCDE,85.21303180034283,1.077139072746669
2016,C26T28,742886.655,8583.387999999999,86.54935032646783,BLOCO_OCDE,87.75201828215813,-1.3705302501684224
2017,C26T28,775513.075,8646.662,89.68930148998538,BLOCO_OCDE,90.29100476397252,-0.6664044503215338
2018,C26T28,822522.9210000001,8753.042,93.96995021844978,BLOCO_OCDE,92.82999124578782,1.2280071961265904
2019,C26T28,834809.578,8776.796,95.11552712402111,BLOCO_OCDE,95.36897772760312,-0.2657579116617237
2020,C26T28,802846.601492606,8242.937,97.39812417498835,BLOCO_OCDE,97.90796420941842,-0.5207339755727736
2021,C26T28,854622.303858549,8383.769,101.93772083397681,BLOCO_OCDE,100.44695069123372,1.4841367831320174
2022,C26T28,892667.874336436,8534.433,104.59603752662139,BLOCO_OCDE,102.98593717304902,1.5634176837822755
2023,C26T28,972246.93110226,8555.895,113.6347431919466,BLOCO_OCDE,105.52492365486341,7.685217156477342
2015,C26_27,449535.437,4342.78,103.51328803209005,BLOCO_OCDE,101.19947656959539,2.2863867886741884
2016,C26_27,449485.758,4353.17,103.25481384829905,BLOCO_OCDE,105.26273135580868,-1.9075293616716782
2017,C26_27,466337.08699999994,4361.225,106.92800463172615,BLOCO_OCDE,109.32598614202197,-2.1934231694747064
2018,C26_27,500823.19930513925,4356.737999999999,114.95371062137299,BLOCO_OCDE,113.38924092823709,1.3797338092474298
2019,C26_27,504925.863,4279.754,117.98011357662146,BLOCO_OCDE,117.45249571445038,0.4492180936314982
2020,C26_27,502263.655583206,4056.976,123.80247149187127,BLOCO_OCDE,121.51575050066367,1.8818309410804535
2021,C26_27,532439.666608859,4126.153,129.04021411926774,BLOCO_OCDE,125.57900528687696,2.756200229874306
2022,C26_27,549322.419874145,4208.965,130.51247037553054,BLOCO_OCDE,129.64226007309026,0.6712396883158833
2023,C26_27,561646.907592991,4066.2129999999997,138.12530420639328,BLOCO_OCDE,133.70551485930537,3.305614844487703
2015,C27,122778.968,1639.0776,74.90735521002787,BLOCO_OCDE,72.26471547461733,3.656888037342032
2016,C27,119755.264,1637.056,73.15282067320848,BLOCO_OCDE,74.88845901203149,-2.317631263509057
2017,C27,124579.856,1647.1368,75.63418897568192,BLOCO_OCDE,77.51220254944565,-2.42286183593573
2018,C27,129491.189,1648.9742,78.52832930921538,BLOCO_OCDE,80.1359460868598,-2.0061119337156375
2019,C27,128255.087,1502.9015,85.33831857909517,BLOCO_OCDE,82.75968962427396,3.1158030757825417
2020,C27,122494.3845016729,1432.347,85.52004821574165,BLOCO_OCDE,85.38343316168812,0.1600018282174709
2021,C27,130595.3112338938,1492.6693,87.49112159933469,BLOCO_OCDE,88.00717669910227,-0.5863784285820017
2022,C27,141407.2311813928,1532.3353000000002,92.28217295613615,BLOCO_OCDE,90.63092023651643,1.8219529442164983
2023,C27,147936.6528189773,1486.2467000000001,99.53707740375626,BLOCO_OCDE,93.25466377393059,6.736835859550783
2015,C28,295491.24199999997,4307.1447,68.60490245428717,BLOCO_OCDE,68.66386955268763,-0.08587791335472605
2016,C28,293399.997,4230.218,69.35812693341099,BLOCO_OCDE,69.57014141495893,-0.3047492462080137
2017,C28,309175.588,4285.4366,72.14564509016421,BLOCO_OCDE,70.47641327723,2.368497111747203
2018,C28,308862.5443928571,4481.7161,68.91613335187768,BLOCO_OCDE,71.38268513950106,-3.455392274475355
2019,C28,329883.315,4496.941699999999,73.35725855640958,BLOCO_OCDE,72.28895700177236,1.4778212315485817
2020,C28,300582.9459094,4185.9607,71.80739797901113,BLOCO_OCDE,73.19522886404343,-1.8960674166483282
2021,C28,322183.23724969,4257.7158,75.67044217692735,BLOCO_OCDE,74.1015007263145,2.117287012050628
2022,C28,343346.654462291,4325.3675,79.37976471647576,BLOCO_OCDE,75.0077725885858,5.828718780745756
2023,C28,372928.023509269,4172.4819,89.37798472157998,BLOCO_OCDE,75.91404445085686,17.73576993311037
2015,C29,279911.564,3009.7,93.00314449945178,BLOCO_OCDE,96.05821911639907,-3.180440617210789
2016,C29,304248.48199999996,3091.3,98.42088506453594,BLOCO_OCDE,96.53016645182731,1.9586816041099242
2017,C29,315763.855,3144.2,100.42740760765855,BLOCO_OCDE,97.00211378725555,3.5311537931176806
2018,C29,313621.39099999995,3227.5,97.17161611154143,BLOCO_OCDE,97.47406112268379,-0.3102825589278546
2019,C29,309674.923,3226.2,95.98751565309033,BLOCO_OCDE,97.94600845811203,-1.9995636737553002
2020,C29,265942.98064955,2906.7,91.49309548613547,BLOCO_OCDE,98.41795579354027,-7.036175717703042
2021,C29,293764.984359401,3071.8,95.63284860974053,BLOCO_OCDE,98.88990312896863,-3.2936168569003055
2022,C29,314010.385983622,2998.3,104.72947536391354,BLOCO_OCDE,99.36185046439687,5.402098365146668
2023,C29,322770.915671038,2925.0,110.34903099864546,BLOCO_OCDE,99.8337977998251,10.532738842515288
2015,C29_30,465739.973,5054.5298999999995,92.14308396909475,BLOCO_OCDE,93.80563849905548,-1.7723396552302928
2016,C29_30,491494.34900000005,5127.3909,95.85661764153772,BLOCO_OCDE,94.9635512340692,0.9404307187999672
2017,C29_30,509810.46699999995,5159.8236,98.80385581398558,BLOCO_OCDE,96.12146396908247,2.7906273314417085
2018,C29_30,517073.58499999996,5392.6087,95.8856119117265,BLOCO_OCDE,97.2793767040962,-1.4327443694558628
2019,C29_30,523091.225,5342.1273,97.9181505090678,BLOCO_OCDE,98.43728943910946,-0.5273803586015924
2020,C29_30,447789.68852703,4819.54,92.91129205837694,BLOCO_OCDE,99.59520217412319,-6.7110764071352635
2021,C29_30,485268.591642612,5019.1992,96.68247310101022,BLOCO_OCDE,100.75311490913646,-4.040214351484139
2022,C29_30,532258.594430169,5098.8907,104.3871355058011,BLOCO_OCDE,101.91102764414973,2.4296760800974093
2023,C29_30,594422.794455382,5224.2689,113.7810487617477,BLOCO_OCDE,103.06894037916345,10.393148841132183
2015,C30,185827.809,1603.6,115.88164691943129,BLOCO_OCDE,115.82783587397898,0.04645778369791742
2016,C30,187246.066,1599.0,117.10197998749217,BLOCO_OCDE,118.45794996796212,-1.1446846588487158
2017,C30,194046.312,1585.6,122.38036831483352,BLOCO_OCDE,121.08806406194526,1.067243301723897
2018,C30,203452.59399999998,1627.8,124.9862354097555,BLOCO_OCDE,123.71817815592749,1.0249562939973256
2019,C30,213416.202,1706.1,125.09008967821347,BLOCO_OCDE,126.34829224991063,-0.9958207976475841
2020,C30,181846.90787748003,1615.6,112.55688776769004,BLOCO_OCDE,128.97840634389286,-12.731990603464594
2021,C30,191503.50728321102,1608.9,119.02760102132575,BLOCO_OCDE,131.608520437876,-9.559350241680509
2022,C30,193659.908446547,1564.3,123.79972412359969,BLOCO_OCDE,134.23863453185913,-7.7763830395503275
2023,C30,206972.378784344,1528.0,135.45312747666492,BLOCO_OCDE,136.86874862584136,-1.0342910002387296
2015,C301,3844.670595855111,57.0923425873558,67.34126542403583,BLOCO_OCDE,71.17604133063287,-5.387734179797143
2016,C301,4543.03353527372,55.7344261365091,81.51216133717011,BLOCO_OCDE,79.67874540328921,2.301010043018592
2017,C301,4995.36177952991,54.8698484431776,91.04019641503169,BLOCO_OCDE,88.1814494759492,3.241891527154128
2018,C301,5950.80937583649,59.0325772017858,100.80551549520477,BLOCO_OCDE,96.68415354860917,4.262706757342127
2019,C301,6705.36921291361,66.9144373578772,100.20810870831076,BLOCO_OCDE,105.18685762126552,-4.7332423703360105
2020,C301,5296.71639310661,71.4171656452937,74.16587238163038,BLOCO_OCDE,113.6895616939255,-34.764571807129144
2021,C301,6204.019735684171,70.6398905163312,87.82601006792142,BLOCO_OCDE,122.19226576658184,-28.12473889657523
2022,C301,3725.44385373231,39.680964989709096,93.88491067942704,BLOCO_OCDE,130.69496983924182,-28.164862966870185
2023,C301,1352.38683380555,19.5007974940836,69.35033473455915,BLOCO_OCDE,139.19767391189816,-50.178524693988216
2015,C302_309,5698.73510129636,72.233628264305,78.89310336792883,BLOCO_OCDE,77.50017769756505,1.7973193246078711
2016,C302_309,5498.20750155915,68.90446767964869,79.79464447967973,BLOCO_OCDE,78.69179336000025,1.4014817461766915
2017,C302_309,4986.40311466814,66.48669435049311,74.9985115575408,BLOCO_OCDE,79.88340902243499,-6.115033803229764
2018,C302_309,5625.53333136489,68.63372518630834,81.96456357416427,BLOCO_OCDE,81.07502468487019,1.0971799179237074
2019,C302_309,5357.99385643371,63.9636564716434,83.76622213286127,BLOCO_OCDE,82.26664034730493,1.8228309545954113
2020,C302_309,4678.04662043615,64.5604738124119,72.45991772038056,BLOCO_OCDE,83.45825600974013,-13.178250798909563
2021,C302_309,5549.63732715097,68.4055135064846,81.12850913142965,BLOCO_OCDE,84.64987167217487,-4.159914801031784
2022,C302_309,3774.60718487956,43.8932307052443,85.99520072302573,BLOCO_OCDE,85.84148733461006,0.17906654834216607
2023,C302_309,2292.77330688964,28.4036874744485,80.72097360429635,BLOCO_OCDE,87.03310299704481,-7.252561583335471
2015,C303,155826.81532943645,669.6787007219605,232.68892255561397,BLOCO_OCDE,229.7646073326482,1.2727439865148682
2016,C303,151396.30613836797,675.4323226683243,224.14726251220904,BLOCO_OCDE,231.3420047249806,-3.110002535564027
2017,C303,158910.1289789213,677.896243190577,234.4165948331519,BLOCO_OCDE,232.91940211731298,0.6427943323866314
2018,C303,168082.31731360842,696.3119812307746,241.38937982441794,BLOCO_OCDE,234.49679950964583,2.9393067748409107
2019,C303,170744.98194302904,736.1130034966247,231.95485086117208,BLOCO_OCDE,236.0741969019782,-1.7449370133901354
2020,C303,133679.92293616716,694.9122409401064,192.36950374527777,BLOCO_OCDE,237.6515942943106,-19.053981389645102
2021,C303,141143.90113911865,671.1222039734905,210.31028373588705,BLOCO_OCDE,239.22899168664344,-12.088295714858777
