REF_AREA,ACTIVITY,TIME_PERIOD,B1G,SAL,Produtividade_Trabalho
ISL,S951,2016,437.447058823529,0.0331823204419889,13183.136471371774
ISL,S951,2017,480.294117647058,0.028609756097561,16787.77393310261
ISL,S951,2018,419.34375,0.02615625,16032.258064516129
ISL,S951,2019,457.619047619049,0.0272207792207792,16811.3867684479
ISL,S951,2020,402.338461538462,0.0252198581560283,15953.240460327137
ISL,S951,2021,517.812411847672,0.0233648648648649,22162.011843104494
ISL,S951,2022,494.244338498211,0.0260264900662252,18990.049647132255
ISL,S951,2023,635.029097343659,0.0228333333333333,27811.493314320876
ISL,S96,2015,7953.0,1.197653,6640.487687168153
ISL,S96,2016,8753.0,1.23541,7085.097255162254
ISL,S96,2017,9698.0,1.276751,7595.8428855744
ISL,S96,2018,22155.0,1.272489,17410.759542911568
ISL,S96,2019,23806.0,1.282188,18566.700047106973
ISL,S96,2020,11581.0,2.045054,5662.931149984303
ISL,S96,2021,16583.0,1.953632,8488.292575060195
ISL,S96,2022,26939.0,2.593218,10388.25119986056
ISL,S96,2023,35117.0,2.905338,12087.06181518295
ISL,S96,2024,32708.0,2.923328,11188.61790397793
ISL,T,2015,1263.0,0.0,inf
ISL,T,2016,1278.0,0.0,inf
ISL,T,2017,1324.0,0.0,inf
ISL,T,2018,1373.0,0.0,inf
ISL,T,2019,1426.0,0.0,inf
ISL,T,2020,1518.0,0.0,inf
ISL,T,2021,1558.0,0.0,inf
ISL,T,2022,1667.0,0.0,inf
ISL,T,2023,1839.0,0.0,inf
ISL,T,2024,1983.0,0.0,inf
ISL,U,2015,360.0,0.0,inf
ISL,U,2016,487.0,0.0,inf
ISL,U,2017,549.0,0.0,inf
ISL,U,2018,398.0,0.0,inf
ISL,U,2019,432.0,0.0,inf
ISL,U,2020,104.0,0.0,inf
ISL,U,2021,149.0,0.0,inf
ISL,U,2022,379.0,0.0,inf
ISL,U,2023,221.0,0.0,inf
ISL,U,2024,374.0,0.0,inf
ISL,_T,2015,2097809.0,259.656,8079.1855377884585
ISL,_T,2016,2283498.0,273.64,8344.898406665692
ISL,_T,2017,2379897.0,283.656,8390.081648193587
ISL,_T,2018,2578005.0,290.625,8870.554838709677
ISL,_T,2019,2757269.0,287.046,9605.669474578988
ISL,_T,2020,2691170.0,270.571,9946.261794501257
ISL,_T,2021,2991122.0,273.402,10940.380831157052
ISL,_T,2022,3550231.0,292.866,12122.373372122405
ISL,_T,2023,3919135.0,304.823,12857.08427513672
ISL,_T,2024,4077172.0,309.241,13184.448375215448
ISR,A,2015,16755.961,120.636,138.89685500182367
ISR,A,2016,17946.206,128.681,139.46274896837915
ISR,A,2017,18493.706,137.875,134.13386038077968
ISR,A,2018,18771.577,137.155,136.86396412817615
ISR,A,2019,19228.647,136.228,141.1504756731362
ISR,A,2020,19323.673,128.57,150.296904410049
ISR,A,2021,20982.139,126.73,165.56568294799968
ISR,A,2022,20499.459,135.81,150.94219129666445
ISR,A,2023,24158.618,139.872,172.71947208876685
ISR,A,2024,25631.983,141.594,181.02449962569037
ISR,B,2015,6858.49626348258,0.585104000000001,11721.841353814994
ISR,B,2016,7338.53001365073,0.478523999999993,15335.76166221723
ISR,B,2018,8093.37437569415,0.468927000000008,17259.34820493171
ISR,B,2019,8368.37702604917,9.99999997475243e-07,8368377047.177288
ISR,B05_06,2015,601.128723430239,0.0350158764478766,17167.319068110664
ISR,B05_06,2016,625.666351158958,0.0259268017712942,24132.029730396105
ISR,B05_06,2018,752.808140181683,0.0270513311084629,27828.876041747535
ISR,B05_06,2019,871.358572913699,6.46722391679985e-08,13473456062.81203
ISR,B07_08,2015,5699.53740414409,0.498774535024821,11427.081785280916
ISR,B07_08,2016,6366.78078939356,0.4295373024225,14822.416478117862
ISR,B07_08,2018,6949.05105311871,0.418960285101318,16586.419525273635
ISR,B07_08,2019,6856.70280642926,8.44258686825777e-07,8121566189.871166
ISR,B09,2015,557.830135908252,0.051313588527303,10871.00224166628
ISR,B09,2016,346.082873098213,0.0230598958061992,15007.998128299234
ISR,B09,2018,391.515182393759,0.0229153837902269,17085.255301756497
ISR,B09,2019,640.315646706214,9.10690714814674e-08,7031098882.308453
ISR,BTE,2015,176201.19,873.727,201.6661840597807
ISR,BTE,2016,173917.423,886.484,196.18788720382997
ISR,BTE,2017,172538.528,899.3,191.85869898810185
ISR,BTE,2018,181564.462,890.647,203.8568164491656
ISR,BTE,2019,193280.787,859.162,224.96431057239496
ISR,BTE,2020,201648.328,796.491,253.17088077580289
ISR,BTE,2021,214269.126,833.083,257.2002141443289
ISR,BTE,2022,243784.788,864.719,281.9237093206001
ISR,BTE,2023,251095.52,865.397,290.15067073262327
ISR,BTE,2024,257032.192,842.726,305.00090420848534
ISR,BTNXL,2015,633548.2687774636,1982.862223,319.51199706600266
ISR,BTNXL,2016,680060.6782217604,2039.95526,333.3703888298807
ISR,BTNXL,2017,717952.4937723959,2100.534141,341.7952033050987
ISR,BTNXL,2018,747389.8938611075,2122.752517,352.0852703627286
ISR,BTNXL,2019,778700.8871761094,2171.396696,358.6175149895823
ISR,BTNXL,2020,783060.0872240411,2047.510932,382.444887099651
ISR,BTNXL,2021,871312.6281367991,2080.7958120000003,418.7400912246737
ISR,BTNXL,2022,976646.441121049,2274.097313,429.46554465281537
ISR,BTNXL,2023,1052541.5331756035,2274.662684,462.7242274554338
ISR,BTNXL,2024,1081874.3415403196,2194.434532,493.0082560058436
ISR,C,2015,152080.179,806.187,188.64131894957373
ISR,C,2016,148844.453,814.61,182.71866660119568
ISR,C,2017,147628.483,828.675,178.15003831417627
ISR,C,2018,157255.697,824.016,190.84058683326538
ISR,C,2019,165406.51,796.097,207.77180418969047
ISR,C,2020,172398.461,728.121,236.77171926094704
ISR,C,2021,186057.366,760.885,244.52757775485128
ISR,C,2022,215143.671,793.918,270.9897886179681
ISR,C,2023,220307.596,795.454,276.95831059998443
ISR,C,2024,222497.854,773.243,287.746353992212
ISR,C10,2015,13078.3448207484,61.846026771103,211.46620896363126
ISR,C10,2016,14799.7942369016,64.8077213027633,228.36467537195387
ISR,C10,2017,17545.7269575422,66.8447010644391,262.48493415548234
ISR,C10,2018,18190.4020338796,67.0606602781714,271.2529515579594
ISR,C10,2019,18862.0081348832,67.2172525096882,280.61260213164127
ISR,C10,2020,19059.8848286941,61.4477879300021,310.18016222823286
ISR,C10T12,2015,15186.6025861175,67.9392578248349,223.5320648522908
ISR,C10T12,2016,16899.8928861051,71.0198742484913,237.9600508299141
ISR,C10T12,2017,19901.7287593765,73.3411634428887,271.3582362907853
ISR,C10T12,2018,20680.8516784688,73.6948778896324,280.6280744428541
ISR,C10T12,2019,21450.6106096004,74.5505054479628,287.732597930851
ISR,C10T12,2020,21788.1395356478,68.3016322853825,318.9988116918073
ISR,C10_11,2015,15095.4783914955,67.7105603421133,222.941271128526
ISR,C10_11,2016,16816.5448768316,70.8155482259953,237.4696701233544
ISR,C10_11,2017,19808.8063589203,73.1425862855524,270.8245273360407
ISR,C10_11,2018,20591.8046086227,73.5056342929799,280.1391322813101
ISR,C10_11,2019,21362.3414503,74.3748459980705,287.22535372852
ISR,C10_11,2020,21711.6948918168,68.157440535277,318.5520864824617
ISR,C11,2015,2017.1335707471,5.86453357101031,343.9546464049995
ISR,C11,2016,2016.75063993003,6.00782692323201,335.68720698849387
ISR,C11,2017,2263.07940137809,6.29788522111333,359.33957541671845
ISR,C11,2018,2401.40257474307,6.44497401480848,372.60081564726534
ISR,C11,2019,2500.33331541676,7.15759348838228,349.3259738032247
ISR,C11,2020,2651.81006312266,6.70965260527488,395.22315373494973
ISR,C12,2015,91.1241946219622,0.228697482721566,398.4486122783601
ISR,C12,2016,83.3480092735099,0.204326022495961,407.9167609458922
ISR,C12,2017,92.9224004561907,0.198577157336341,467.94103462163554
ISR,C12,2018,89.0470698460907,0.189243596652472,470.54204961881607
ISR,C12,2019,88.2691593004062,0.175659449892292,502.50162661063575
ISR,C12,2020,76.4446438309632,0.144191750105507,530.1596226901169
ISR,C13,2015,1133.62257035546,4.11011250637633,275.81302667427843
ISR,C13,2016,1155.85878512997,4.51870742943945,255.79411882246058
ISR,C13,2017,1196.41298011113,4.23524507071646,282.4896694605532
ISR,C13,2018,1219.83440428654,4.17725837356614,292.01794459392346
ISR,C13,2019,1364.73889317431,4.07472865592969,334.927551847727
ISR,C13,2020,1538.81478182166,3.37258276237519,456.2719109487257
ISR,C13T15,2015,2572.57614819922,13.2032532630381,194.8441112919517
ISR,C13T15,2016,2745.02170434922,13.1710051778548,208.4139871848649
ISR,C13T15,2017,2839.453537782,12.8103618864449,221.65287467690717
ISR,C13T15,2018,2714.13154953756,12.6194472954188,215.0753108278255
ISR,C13T15,2019,2962.42023193681,12.0125667179355,246.610096034991
ISR,C13T15,2020,2855.79545259364,9.09460520191062,314.0098321138434
ISR,C13_14,2015,2302.97536499147,11.3908525548972,202.17761171891965
ISR,C13_14,2016,2453.48462204641,11.4123037067377,214.98592090551355
ISR,C13_14,2017,2533.80058665872,11.0829541414438,228.62140854519828
ISR,C13_14,2018,2397.73700092574,10.9996504088171,217.98301871519135
ISR,C13_14,2019,2683.90209047267,10.555568182694,254.26410440633262
ISR,C13_14,2020,2673.48351075396,7.99988420538434,334.1902760235662
ISR,C14,2015,1169.35279463601,7.28074004852087,160.6090571622004
ISR,C14,2016,1297.62583691644,6.89359627729825,188.23641314617393
ISR,C14,2017,1337.38760654759,6.84770907072734,195.30438468314446
ISR,C14,2018,1177.9025966392,6.82239203525097,172.6524348869186
ISR,C14,2019,1319.16319729836,6.48083952676431,203.54819647215967
ISR,C14,2020,1134.6687289323,4.62730144300915,245.21175957674822
ISR,C15,2015,269.600783207746,1.81240070814087,148.75340866772115
ISR,C15,2016,291.537082302812,1.75870147111706,165.76837347934824
ISR,C15,2017,305.652951123283,1.72740774500107,176.9431403835078
ISR,C15,2018,316.394548611822,1.61979688660167,195.32976710161296
ISR,C15,2019,278.518141464144,1.45699853524154,191.15883422488923
ISR,C15,2020,182.311941839683,1.09472099652628,166.53735738894852
ISR,C16,2015,699.44620864339,3.1362692348812,223.01854728039146
ISR,C16,2016,756.853131311611,3.13549514102441,241.38233270051776
ISR,C16,2017,777.231789999203,3.16122023049949,245.86448691567313
ISR,C16,2018,911.490548486387,2.89852763008391,314.46674477965905
ISR,C16,2019,787.446745412266,2.69309216852941,292.39502257446287
ISR,C16,2020,921.56040930991,2.63439379937302,349.81877406834144
ISR,C16T18,2015,4627.60541136509,21.7520295889963,212.74361513861018
ISR,C16T18,2016,5257.95702553188,21.5087906193916,244.45619089301485
ISR,C16T18,2017,5899.72573821225,21.5242691884837,274.0964483648451
ISR,C16T18,2018,6173.21911220348,20.7943430016606,296.87012047990635
ISR,C16T18,2019,6104.61126427322,19.9436966995182,306.09226344786396
ISR,C16T18,2020,5916.85120334246,17.5461362482412,337.2167592700391
ISR,C17,2015,2056.11199723498,8.665809310074,237.2671638233201
ISR,C17,2016,2415.75629374839,8.64694889965893,279.3767283444542
ISR,C17,2017,2668.53739776613,8.5644406244738,311.5833846918736
ISR,C17,2018,2902.2774368123,8.19734833635312,354.0507634574281
ISR,C17,2019,2750.99964273449,7.91843170809649,347.41723413761713
ISR,C17,2020,2665.25977298343,7.41271894885506,359.55224950152683
ISR,C18,2015,1872.04720548672,9.94995104404111,188.14637350480868
ISR,C18,2016,2085.34760047188,9.72634657870827,214.40194255845955
ISR,C18,2017,2453.95655044692,9.79860833351041,250.439293716292
ISR,C18,2018,2359.45112690479,9.69846703522357,243.28083173717766
ISR,C18,2019,2566.16487612647,9.33217282289229,274.98042790544326
ISR,C18,2020,2330.03102104912,7.49902350001311,310.71125741172125
ISR,C19,2015,12207.8266291861,1.8209902849567,6703.949345603665
ISR,C19,2016,12731.5958765651,1.81753880743789,7004.855040488686
ISR,C19,2017,10178.1544731551,1.78826203515254,5691.646007732248
ISR,C19,2018,10810.5666147283,1.74916680295731,6180.409207658706
ISR,C19,2019,10236.8214783954,1.65712468994776,6177.45999470813
ISR,C19,2020,8590.01507309272,1.60926413073965,5337.852816706091
ISR,C19T23,2015,59842.9718539915,70.2734753245376,851.5726819774338
ISR,C19T23,2016,50507.3918413005,69.9971743662602,721.5632959270697
ISR,C19T23,2017,36650.907747346,69.8863479528866,524.435870823497
ISR,C19T23,2018,39068.2392413997,67.4166948413651,579.5039245594767
ISR,C19T23,2019,34090.6217515313,65.9093303406107,517.2351406903314
ISR,C19T23,2020,34824.134443832,62.0729696786347,561.0193071819206
ISR,C20,2015,20817.9878011529,19.7377738256833,1054.7282578577326
ISR,C20,2016,14652.9038487575,19.4280884531369,754.2123294374651
ISR,C20,2017,9620.1879758442,19.2950804545144,498.5824235624474
ISR,C20,2018,10649.1183998928,19.1253641633865,556.8060460924147
ISR,C20,2019,8056.28400356754,19.6093088310485,410.8397737513104
ISR,C20,2020,8652.65978939593,18.6407305556115,464.18029398483964
ISR,C20_21,2015,37730.2939606107,33.8461537456898,1114.7586885087508
ISR,C20_21,2016,26556.7630681178,33.232397323754,799.122699737808
ISR,C20_21,2017,17435.5237284188,32.9904985959692,528.5013707112957
ISR,C20_21,2018,19300.3460030394,31.5480836521158,611.7755428781808
ISR,C20_21,2019,14601.121231704,31.5975371914688,462.0968129011726
ISR,C20_21,2020,15681.9861993091,29.9013694926838,524.4571223784963
ISR,C21,2015,16912.3061594578,14.1083799200065,1198.7419005831541
ISR,C21,2016,11903.8592193603,13.8043088706171,862.3292430596097
ISR,C21,2017,7815.3357525746,13.6954181414548,570.6533142583124
ISR,C21,2018,8651.22760314658,12.4227194887293,696.4036828647332
ISR,C21,2019,6544.83722813646,11.9882283604203,545.9386517648053
ISR,C21,2020,7029.32640991317,11.2606389370723,624.2386821205328
ISR,C22,2015,5927.9690283631,22.957791434519,258.2116422335771
ISR,C22,2016,6908.85720923878,23.0984684698051,299.10455830741387
ISR,C22,2017,5563.84922248863,23.1353064488093,240.49170192750933
ISR,C22,2018,5678.09059148261,22.806526328779,248.9677958680435
ISR,C22,2019,5789.81243121259,21.920394605535,264.12902392508187
ISR,C22,2020,7268.84277933911,20.8867538747733,348.0120856940966
ISR,C22_23,2015,9904.85126419464,34.6063312938911,286.2150044186596
ISR,C22_23,2016,11219.0328966176,34.9472382350683,321.02773962148757
ISR,C22_23,2017,9037.22954577201,35.1075873217648,257.4152835666215
ISR,C22_23,2018,8957.32662363202,34.119444386292,262.52850199491405
ISR,C22_23,2019,9252.67904143191,32.6546684591941,283.34934874608314
ISR,C22_23,2020,10552.1331714302,30.5623360552113,345.2659231404176
ISR,C23,2015,3976.88223583154,11.6485398593721,341.4060718203963
ISR,C23,2016,4310.17568737882,11.8487697652631,363.7656712695112
ISR,C23,2017,3473.38032328338,11.9722808729555,290.11851293344534
ISR,C23,2018,3279.23603214941,11.312918057513,289.866506190385
ISR,C23,2019,3462.86661021932,10.7342738536591,322.5990558307675
ISR,C23,2020,3283.29039209109,9.67558218043796,339.3377608563161
ISR,C24,2015,1669.57593456363,6.78147089610052,246.19672636561327
ISR,C24,2016,2139.08188622966,6.7427587423667,317.24135001141167
ISR,C24,2017,2288.03066269428,6.82955954559449,335.01877352694123
ISR,C24,2018,2245.03808734582,6.80742361517678,329.792622621667
ISR,C24,2019,2420.57584763384,6.96817757554663,347.3757408433946
ISR,C24,2020,2642.88570233333,6.32549210316893,417.8150346609876
ISR,C241_2431,2015,1143.68492190622,4.21962961077819,271.03917343477457
ISR,C241_2431,2016,1482.94042193514,4.22131143858147,351.29851078542254
ISR,C241_2431,2017,1625.33844492007,4.30677555212258,377.391026128359
ISR,C241_2431,2018,1489.97168809039,4.2728128438853,348.70979435072746
ISR,C241_2431,2019,1686.31817719909,4.42813714703632,380.81886834234916
ISR,C241_2431,2020,1880.96399182763,4.04301125609301,465.23837622092395
ISR,C242_2432,2015,525.891012657405,2.56184128532233,205.27852980995172
ISR,C242_2432,2016,656.141464294523,2.52144730378523,260.22414321707805
ISR,C242_2432,2017,662.692217774211,2.52278399347191,262.68290090987915
ISR,C242_2432,2018,755.066399255433,2.53461077129148,297.90230823910616
ISR,C242_2432,2019,734.257670434751,2.54004042851032,289.07322190354967
ISR,C242_2432,2020,761.9217105057,2.28248084707592,333.81296998912205
ISR,C24_25,2015,12650.664863451,54.6522561878424,231.47561959693056
ISR,C24_25,2016,14620.2988568171,53.5366272031956,273.0896513395677
ISR,C24_25,2017,15896.4485845423,53.9222391698204,294.8031986297658
ISR,C24_25,2018,16906.433478829,53.1122311147356,318.31525665541915
ISR,C24_25,2019,16230.011698047,52.0385829358628,311.88419788544934
ISR,C24_25,2020,15807.5927753164,47.4548732026092,333.1078919508577
ISR,C25,2015,10981.0889288874,47.8707852917419,229.3901982590147
ISR,C25,2016,12481.2169705874,46.7938684608289,266.7276158421357
ISR,C25,2017,13608.417921848,47.0926796242259,288.97098297306104
ISR,C25,2018,14661.3953914832,46.3048074995588,316.62793094697344
ISR,C25,2019,13809.4358504132,45.0704053603162,306.3969746891204
ISR,C25,2020,13164.7070729831,41.1293810994403,320.080359127073
ISR,C252,2015,8341.38326840352,3.42724114951755,2433.847781495542
ISR,C252,2016,9389.78061550191,3.53665879775731,2654.9862885999128
ISR,C252,2017,9982.99965260613,3.77083075113956,2647.4271351450147
ISR,C252,2018,11256.9718366066,3.83939974903405,2931.961393037734
ISR,C252,2019,10703.958573088,3.64652086945083,2935.3893632590202
ISR,C252,2020,9807.87250750135,3.53953909200618,2770.946231290903
ISR,C25X252,2015,2639.70566048388,44.4435441422244,59.394580505022766
ISR,C25X252,2016,3091.43635508549,43.2572096630716,71.46638396615373
ISR,C25X252,2017,3625.41826924187,43.3218488730863,83.68567740178239
ISR,C25X252,2018,3404.42355487662,42.4654077505247,80.16933629548289
ISR,C25X252,2019,3105.47727732522,41.4238844908654,74.9682777338283
ISR,C25X252,2020,3356.83456548174,37.5898420074341,89.30164071500653
ISR,C26,2015,35272.2277693122,66.2353005239938,532.5291421684544
ISR,C26,2016,34954.7245267693,64.8280469280377,539.1913868016223
ISR,C26,2017,39758.5873442772,66.488116276534,597.9803545481014
ISR,C26,2018,43558.3154160914,68.5649864956292,635.2851162432315
ISR,C26,2019,57064.628554701,68.1939613786676,836.798851409033
ISR,C26,2020,64196.7518838842,67.9764114767503,944.3974827332737
ISR,C265_267,2015,14202.3100914131,26.2443782636771,541.1562792123548
ISR,C265_267,2016,15499.4555003291,25.5321946539847,607.0553554200703
ISR,C265_267,2017,17308.3993585387,26.1865619093859,660.96494142421
ISR,C265_267,2018,16807.9913515832,27.0981861986266,620.2625972226537
ISR,C265_267,2019,18715.3017164956,27.12774492433,689.8952260388754
ISR,C265_267,2020,19627.8853655453,25.4924699219393,769.9483583053351
ISR,C266,2015,2742.56539704907,5.7356899187728,478.1578913589292
ISR,C266,2016,2542.6606707508,5.624849352271,452.0406701602089
ISR,C266,2017,3261.12985402556,5.89859566818971,552.8654678964301
ISR,C266,2018,3962.50493672534,6.15095147763656,644.2100789011413
ISR,C266,2019,4241.07169956766,6.06871653694152,698.8416205883713
ISR,C266,2020,4504.25238125597,5.79398236737854,777.4018103016592
ISR,C26T28,2015,43432.7944481748,94.5723144394285,459.25485387155834
ISR,C26T28,2016,43995.8039261835,93.5588531383729,470.2473624929328
ISR,C26T28,2017,49651.762456145,95.2946155198091,521.0342912378273
ISR,C26T28,2018,54599.1737335311,97.4315846087371,560.3847453860969
ISR,C26T28,2019,67253.3285660803,96.8359754162258,694.5076793723435
ISR,C26T28,2020,75319.055244789,98.1630069860662,767.2855341063482
ISR,C26_27,2015,37290.4440741284,74.6810019281621,499.32972391022815
ISR,C26_27,2016,36974.9050147264,73.8526245499012,500.65796903051114
ISR,C26_27,2017,41880.6921192188,75.1304930971667,557.4393351186217
ISR,C26_27,2018,45793.1834554764,76.7815799435063,596.408454855575
ISR,C26_27,2019,59230.7401003608,76.2774706420846,776.5168352040426
ISR,C26_27,2020,66577.0063972736,75.745926070027,878.951646003024
ISR,C27,2015,2018.21630481621,8.44570140416825,238.9637293854776
ISR,C27,2016,2020.18048795713,9.02457762186347,223.8531898781526
ISR,C27,2017,2122.10477494165,8.6423768206327,245.54642999080576
ISR,C27,2018,2234.86803938503,8.2165934478771,271.99447722005124
ISR,C27,2019,2166.11154565978,8.08350926341695,267.9667301753238
ISR,C27,2020,2380.25451338944,7.76951459327673,306.3582009935561
ISR,C28,2015,6142.35037404636,19.8913125112663,308.7956297789488
ISR,C28,2016,7020.89891145712,19.7062285884717,356.27816250768564
ISR,C28,2017,7771.07033692624,20.1641224226424,385.3909520108876
ISR,C28,2018,8805.99027805467,20.6500046652308,426.4401108287231
ISR,C28,2019,8022.58846571949,20.5585047741412,390.2320987764842
ISR,C28,2020,8742.04884751546,22.4170809160392,389.9726677285895
ISR,C29,2015,1245.14417947353,5.47370782588989,227.47728214212825
ISR,C29,2016,1385.65860294513,6.1051759705992,226.9645641039783
ISR,C29,2017,1644.28812073667,6.22742235883268,264.03992309988257
ISR,C29,2018,1601.78255382544,5.97026126388364,268.2935441226377
ISR,C29,2019,1612.81253316755,5.54702913455055,290.7524900350517
ISR,C29,2020,1185.66507630004,4.76990519327149,248.57204247425284
ISR,C29_30,2015,6899.18148835245,28.3745933140039,243.14644484957083
ISR,C29_30,2016,7114.6480908643,28.9704346346236,245.58306358170165
ISR,C29_30,2017,7835.9436163483,28.7253601897398,272.78835024485306
ISR,C29_30,2018,8044.50793699003,28.7094297023287,280.2043795505112
ISR,C29_30,2019,8309.90796837452,28.1129193089669,295.5903610381719
ISR,C29_30,2020,7428.89290279606,26.2176386505721,283.3547674452349
ISR,C30,2015,5654.03730887892,22.900885488114,246.89164581926207
ISR,C30,2016,5728.98948791917,22.8652586640244,250.55432663585006
ISR,C30,2017,6191.65549561163,22.4979378309071,275.2099122216299
ISR,C30,2018,6442.72538316459,22.7391684384451,283.33161789117486
ISR,C30,2019,6697.09543520697,22.5658901744164,296.77958119284216
ISR,C30,2020,6243.22782649602,21.4477334573006,291.090330776695
ISR,C301,2015,70.8976909966633,0.403710110344173,175.61534670563796
ISR,C301,2016,71.2990110731543,0.384047340712303,185.65162029481598
ISR,C301,2017,75.9673595975245,0.384278604434427,197.6882364016379
ISR,C301,2018,77.7761141226219,0.388857050517911,200.01209703934504
ISR,C301,2019,74.8929131197771,0.347072291308509,215.7847658694412
ISR,C301,2020,68.6217759419268,0.322454566473971,212.81068118309946
ISR,C302_309,2015,14.0296035053814,0.10522231599396,133.33296623300643
ISR,C302_309,2016,18.1231885071802,0.115535133139077,156.86300794204445
ISR,C302_309,2017,21.0919789049763,0.110029050655496,191.69463681928758
ISR,C302_309,2018,22.0481039308153,0.104031639068473,211.93652362146648
ISR,C302_309,2019,23.962995318773,0.0899599545078556,266.3740266418262
ISR,C302_309,2020,33.6799500169414,0.104858211210986,321.1951608555835
ISR,C303,2015,5569.11001437688,22.3919530617759,248.71032906386392
ISR,C303,2016,5639.56728833884,22.365676190173,252.1527737586018
ISR,C303,2017,6094.59615710913,22.0036301758172,276.98139390687066
ISR,C303,2018,6342.90116511115,22.2462797488587,285.1218827020531
ISR,C303,2019,6598.23952676842,22.1288579286,298.1735229200716
ISR,C303,2020,6140.92610053715,21.0204206796156,292.14097063681834
ISR,C304,2015,0.0,0.0,
ISR,C304,2016,0.0,0.0,
ISR,C304,2017,0.0,0.0,
ISR,C304,2018,0.0,0.0,
ISR,C304,2019,0.0,0.0,
ISR,C304,2020,0.0,0.0,
ISR,C31T33,2015,6867.78220034833,33.9159440573184,202.49420711219733
ISR,C31T33,2016,7703.43866884841,35.5634256118101,216.61126666859136
ISR,C31T33,2017,8952.51256024764,36.3428226499268,246.33509197903953
ISR,C31T33,2018,9069.14026904027,36.3903675461217,249.21815525896804
ISR,C31T33,2019,9004.99791015665,36.7022431329171,245.35279431137405
ISR,C31T33,2020,8457.99944168272,32.7367897465835,258.36374021876776
ISR,C31_32,2015,5408.25667519153,30.2975848236485,178.5045476948435
ISR,C31_32,2016,6169.15331806263,31.1078345976966,198.31509964757976
ISR,C31_32,2017,7429.23805689446,31.3837318121456,236.7225829408637
ISR,C31_32,2018,7272.85554796459,30.808216031305,236.06870130274532
ISR,C31_32,2019,7030.05108886544,30.7638551132564,228.5165842507213
ISR,C31_32,2020,6644.80598272875,27.0878700099049,245.3055917759138
ISR,C325,2015,1724.79537208811,5.93861867104688,290.43713153315787
ISR,C325,2016,2295.71161280017,6.47103722553963,354.7671776233256
ISR,C325,2017,2718.43992039849,6.89361669312233,394.34161216283485
ISR,C325,2018,2491.66175039515,7.13459051108446,349.2368267700926
ISR,C325,2019,2702.89196375431,7.89280759776353,342.4500002407495
ISR,C325,2020,3299.9612458614,7.82133828270143,421.91772387085894
ISR,C33,2015,1459.5255251568,3.61835923366985,403.3666728210689
ISR,C33,2016,1534.28535078578,4.45559101411349,344.3505801869587
ISR,C33,2017,1523.27450335318,4.95909083778121,307.1680985853289
ISR,C33,2018,1796.28472107568,5.5821515148167,321.7907497329306
ISR,C33,2019,1974.94682129121,5.93838801966068,332.57288253185897
ISR,C33,2020,1813.19345895397,5.64891973667857,320.98056681189183
ISR,D,2015,7323.25106520584,35.553,205.9812411106191
ISR,D,2016,7627.21542423559,37.244,204.79044743409918
ISR,D,2017,7826.4103182618,38.291,204.39294660003137
ISR,D,2018,7306.79109869237,36.397,200.752564735895
ISR,D,2019,8835.89297991075,32.593,271.0978731602107
ISR,D,2020,9096.25582808952,34.461,263.95797649776614
ISR,D_E,2015,17262.5147365174,66.314,260.3147862671141
ISR,D_E,2016,17734.4399863493,70.867,250.24962233972514
ISR,D_E,2017,17448.4764739287,71.064,245.53186527536727
ISR,D_E,2018,16215.3906243059,65.622,247.10296279153178
ISR,D_E,2019,19505.8999739508,63.065,309.29834256641243
ISR,D_E,2020,20085.3578539725,68.371,293.7701343255547
ISR,E,2015,9939.26367131156,30.761,323.11250191188714
ISR,E,2016,10107.2245621137,33.623,300.60448389833454
ISR,E,2017,9622.0661556669,32.773,293.59735622820307
ISR,E,2018,8908.59952561353,29.225,304.828041937161
ISR,E,2019,10670.0069940401,30.472,350.1577511827284
ISR,E,2020,10989.102025883,33.91,324.06670674971986
ISR,ENERGYP,2015,20132.206417822177,18.21617116140457,1105.1832044967384
ISR,ENERGYP,2016,20984.47765195965,19.031903609209184,1102.5947841500022
ISR,ENERGYP,2017,18702.60369061684,19.457669535152544,961.1944357893638
ISR,ENERGYP,2018,18870.16585360236,19.22237113406577,981.6773238843966
ISR,ENERGYP,2019,19944.07303121985,17.131253754619998,1164.1922603499634
ISR,ENERGYP,2020,18728.391976992378,18.19503806730681,1029.3131516247777
ISR,F,2015,59407.771,493.291,120.4314917563872
ISR,F,2016,62536.175,507.083,123.32532346775577
ISR,F,2017,66995.529,554.289,120.86750594004211
ISR,F,2018,72721.05,559.014,130.08806577295024
ISR,F,2019,76965.548,579.821,132.74018705772988
ISR,F,2020,73215.276,496.936,147.3334111434873
ISR,F,2021,83840.448,536.197,156.3612776647389
ISR,F,2022,98985.297,593.752,166.71151760330915
ISR,F,2023,96446.617,558.47,172.69793722133684
ISR,F,2024,89755.549,512.988,174.9661765967235
ISR,G,2015,95847.8965619048,739.967,129.52996087920786
ISR,G,2016,105158.167861902,770.026,136.56443790456686
ISR,G,2017,111030.503010556,780.38,142.27748405976064
ISR,G,2018,111977.807134516,776.782,144.15602721808176
ISR,G,2019,121397.184555729,777.194,156.19933318544534
ISR,G,2020,124462.880166662,682.735,182.3004242739306
ISR,G,2021,138736.163389601,725.568,191.21042188961061
ISR,G,2022,152082.309741009,777.488,195.60727592066885
ISR,G45,2015,13332.2387448419,39.0856516248173,341.10314631102733
ISR,G45,2016,14939.2943940675,39.9493454288446,373.9559242760681
