DATAFLOW,FREQ,REF_AREA,ACTIVITY,MEASURE,PRICE_BASE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,BASE_PER,UNIT_MULT,DECIMALS,EST_METHOD,OBS_STATUS
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,A03,B1G,V,XDC,2018,4.5,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,RTU,B1G,V,XDC,2018,971.7,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,_T,B1G,V,XDC,2018,39355.4,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C31T33,B1G,V,XDC,2018,782.8,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C18,B1G,V,XDC,2018,153.8,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C24_25,B1G,V,XDC,2018,1804.9,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,OTQ,B1G,V,XDC,2018,6425.3,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,O,B1G,V,XDC,2018,2286.0,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,H,B1G,V,XDC,2018,2595.5,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,I,B1G,V,XDC,2018,976.7,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,L68A,B1G,V,XDC,2018,2354.9,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,GTI,B1G,V,XDC,2018,8367.1,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,S96,B1G,V,XDC,2018,241.1,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C16,B1G,V,XDC,2018,291.3,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,M_N,B1G,V,XDC,2018,4013.1,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,G,B1G,V,XDC,2018,4794.9,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,A01_02,B1G,V,XDC,2018,900.8,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,S95,B1G,V,XDC,2018,38.5,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,H49,B1G,V,XDC,2018,1358.3,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C14,B1G,V,XDC,2018,68.6,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C13_14,B1G,V,XDC,2018,203.6,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C20_21,B1G,V,XDC,2018,1438.2,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,K64,B1G,V,XDC,2018,917.1,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C17,B1G,V,XDC,2018,184.8,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C10_11,B1G,V,XDC,2018,629.4,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,B,B1G,V,XDC,2018,143.0,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,S,B1G,V,XDC,2018,415.6,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,Q87_88,B1G,V,XDC,2018,428.1,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,OTU,B1G,V,XDC,2018,7397.0,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,J,B1G,V,XDC,2018,1509.5,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,M71,B1G,V,XDC,2018,675.4,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C23,B1G,V,XDC,2018,345.6,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,K66,B1G,V,XDC,2018,84.1,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C16T18,B1G,V,XDC,2018,629.9,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C27,B1G,V,XDC,2018,921.8,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,T,B1G,V,XDC,2018,30.6,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,Q86,B1G,V,XDC,2018,1628.8,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C,B1G,V,XDC,2018,9277.2,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,J62_63,B1G,V,XDC,2018,799.3,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,M69_70,B1G,V,XDC,2018,986.4,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C29,B1G,V,XDC,2018,756.3,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,A01,B1G,V,XDC,2018,652.1,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,A02,B1G,V,XDC,2018,248.7,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,J58,B1G,V,XDC,2018,94.0,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,M,B1G,V,XDC,2018,2723.2,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C10T12,B1G,V,XDC,2018,629.6,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C22,B1G,V,XDC,2018,693.1,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C24,B1G,V,XDC,2018,480.2,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,J61,B1G,V,XDC,2018,454.2,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,M72,B1G,V,XDC,2018,446.3,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C15,B1G,V,XDC,2018,71.6,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C19,B1G,V,XDC,2018,1.0,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,D_E,B1G,V,XDC,2018,1114.1,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,D,B1G,V,XDC,2018,764.8,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,A,B1G,V,XDC,2018,905.3,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C26_27,B1G,V,XDC,2018,1216.1,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C21,B1G,V,XDC,2018,1050.9,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,G47,B1G,V,XDC,2018,1971.0,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,N80T82,B1G,V,XDC,2018,394.4,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C33,B1G,V,XDC,2018,400.2,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,F,B1G,V,XDC,2018,2227.9,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,P,B1G,V,XDC,2018,2082.3,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,C31_32,B1G,V,XDC,2018,382.6,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,R90T92,B1G,V,XDC,2018,415.9,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,U,B1G,V,XDC,2018,0.0,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,E37T39,B1G,V,XDC,2018,199.226098,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVN,E,B1G,V,XDC,2018,349.335693,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,GTI,B1G,V,XDC,2018,43374.994,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,H49,B1G,V,XDC,2018,3536.841,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,M73,B1G,V,XDC,2018,523.723,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C18,B1G,V,XDC,2018,430.082,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C31_32,B1G,V,XDC,2018,1237.539,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,H51,B1G,V,XDC,2018,1018.464,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C29,B1G,V,XDC,2018,1783.545,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,T,B1G,V,XDC,2018,1120.296,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,H,B1G,V,XDC,2018,8786.009,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,K66,B1G,V,XDC,2018,666.779,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,J58T60,B1G,V,XDC,2018,1084.025,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C15,B1G,V,XDC,2018,1038.217,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,Q86,B1G,V,XDC,2018,8501.09,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C29_30,B1G,V,XDC,2018,1985.212,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C12,B1G,V,XDC,2018,434.581,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C27,B1G,V,XDC,2018,647.803,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,A03,B1G,V,XDC,2018,342.061,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,GTN,B1G,V,XDC,2018,94682.81,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C19T23,B1G,V,XDC,2018,4839.1,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,E,B1G,V,XDC,2018,1678.373,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,E37T39,B1G,V,XDC,2018,939.618,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,J58,B1G,V,XDC,2018,391.858,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,M_N,B1G,V,XDC,2018,14405.076,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,E36,B1G,V,XDC,2018,738.755,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,S,B1G,V,XDC,2018,2358.297,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C31T33,B1G,V,XDC,2018,2132.488,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C20,B1G,V,XDC,2018,833.205,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,M72,B1G,V,XDC,2018,628.429,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,A01,B1G,V,XDC,2018,2915.286,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C13,B1G,V,XDC,2018,1400.857,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,A02,B1G,V,XDC,2018,674.866,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C20_21,B1G,V,XDC,2018,1434.967,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,J61,B1G,V,XDC,2018,2317.568,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,H52,B1G,V,XDC,2018,3602.514,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,D_E,B1G,V,XDC,2018,6338.452,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C33,B1G,V,XDC,2018,894.949,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,RTU,B1G,V,XDC,2018,5059.153,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C10_11,B1G,V,XDC,2018,3800.453,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C13T15,B1G,V,XDC,2018,4195.787,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,G46,B1G,V,XDC,2018,12105.145,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C30,B1G,V,XDC,2018,201.667,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C19,B1G,V,XDC,2018,554.608,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,J59_60,B1G,V,XDC,2018,692.167,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,I,B1G,V,XDC,2018,10725.172,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C16T18,B1G,V,XDC,2018,2714.587,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,LTN,B1G,V,XDC,2018,36568.384,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,BTE,B1G,V,XDC,2018,32191.643,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,J62_63,B1G,V,XDC,2018,2974.116,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,M69_70,B1G,V,XDC,2018,3921.256,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C11,B1G,V,XDC,2018,902.227,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,G47,B1G,V,XDC,2018,9291.365,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,OTU,B1G,V,XDC,2018,38809.578,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,A,B1G,V,XDC,2018,3932.213,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,J,B1G,V,XDC,2018,6375.709,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,Q87_88,B1G,V,XDC,2018,3031.374,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,M71,B1G,V,XDC,2018,1458.366,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,M73T75,B1G,V,XDC,2018,1247.769,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,S96,B1G,V,XDC,2018,1461.195,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C24,B1G,V,XDC,2018,489.291,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,G45,B1G,V,XDC,2018,2467.303,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,R90T92,B1G,V,XDC,2018,738.662,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,K65,B1G,V,XDC,2018,1334.571,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C10,B1G,V,XDC,2018,2898.226,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,H50,B1G,V,XDC,2018,120.118,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,O,B1G,V,XDC,2018,12278.507,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C26_27,B1G,V,XDC,2018,1217.942,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,Q,B1G,V,XDC,2018,11532.464,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,R93,B1G,V,XDC,2018,841.898,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,N78,B1G,V,XDC,2018,1653.891,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C17,B1G,V,XDC,2018,1117.75,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C16,B1G,V,XDC,2018,1166.755,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,B,B1G,V,XDC,2018,593.108,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C22_23,B1G,V,XDC,2018,2849.525,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C,B1G,V,XDC,2018,25260.083,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,M74_75,B1G,V,XDC,2018,724.046,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,K,B1G,V,XDC,2018,8363.723,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C23,B1G,V,XDC,2018,1557.089,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C13_14,B1G,V,XDC,2018,3157.57,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C24_25,B1G,V,XDC,2018,3016.349,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,R,B1G,V,XDC,2018,1580.56,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C14,B1G,V,XDC,2018,1756.713,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,H53,B1G,V,XDC,2018,508.072,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,F,B1G,V,XDC,2018,7541.09,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,U,B1G,V,XDC,2018,0.0,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,A01_02,B1G,V,XDC,2018,3590.152,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C10T12,B1G,V,XDC,2018,4235.034,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,N,B1G,V,XDC,2018,7149.256,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C25,B1G,V,XDC,2018,2527.058,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C26,B1G,V,XDC,2018,570.139,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C26T28,B1G,V,XDC,2018,2141.526,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,P,B1G,V,XDC,2018,9939.454,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,M69T71,B1G,V,XDC,2018,5379.622,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,G,B1G,V,XDC,2018,23863.813,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,N80T82,B1G,V,XDC,2018,3985.022,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,N79,B1G,V,XDC,2018,356.999,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,OTQ,B1G,V,XDC,2018,33750.425,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,D,B1G,V,XDC,2018,4660.079,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,S95,B1G,V,XDC,2018,226.173,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C22,B1G,V,XDC,2018,1292.436,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,L,B1G,V,XDC,2018,22163.308,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,S94,B1G,V,XDC,2018,670.929,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C28,B1G,V,XDC,2018,923.584,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,N77,B1G,V,XDC,2018,1153.344,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,C21,B1G,V,XDC,2018,601.762,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,M,B1G,V,XDC,2018,7255.82,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,K64,B1G,V,XDC,2018,6362.373,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,PRT,_T,B1G,V,XDC,2018,177157.334,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,G47,B1G,V,XDC,2018,3594.784,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,H52,B1G,V,XDC,2018,1895.738,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,OTU,B1G,V,XDC,2018,15486.83,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,H,B1G,V,XDC,2018,5188.157,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,C13_14,B1G,V,XDC,2018,448.882,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,E37T39,B1G,V,XDC,2018,439.499,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,M69T71,B1G,V,XDC,2018,4229.268,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,Q87_88,B1G,V,XDC,2018,554.309,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,C29,B1G,V,XDC,2018,3394.777,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,B,B1G,V,XDC,2018,186.032,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,S95,B1G,V,XDC,2018,111.626,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,N79,B1G,V,XDC,2018,276.038,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,F,B1G,V,XDC,2018,6661.318,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,C19T23,B1G,V,XDC,2018,2647.793,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,C22,B1G,V,XDC,2018,1341.259,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,C21,B1G,V,XDC,2018,71.538,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,C31T33,B1G,V,XDC,2018,1093.556,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,C18,B1G,V,XDC,2018,175.023,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,C20,B1G,V,XDC,2018,323.099,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,M71,B1G,V,XDC,2018,1338.534,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,A02,B1G,V,XDC,2018,589.94,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,C15,B1G,V,XDC,2018,199.589,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,K66,B1G,V,XDC,2018,281.347,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,L,B1G,V,XDC,2018,8089.984,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,R,B1G,V,XDC,2018,2401.328,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,C16T18,B1G,V,XDC,2018,970.137,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,Q,B1G,V,XDC,2018,3149.517,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,C30,B1G,V,XDC,2018,111.635,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,J59_60,B1G,V,XDC,2018,314.235,,6,1,,A
OECD.STI.PIE:DSD_STAN@DF_STAN_2025(1.0),A,SVK,D_E,B1G,V,XDC,2018,2618.948,,6,1,,A
